Pavg,iid,datetime,h
78.40662833333333,22,2010-11-28,0.0
71.45574833333333,22,2010-11-28,1.0
67.62680166666667,22,2010-11-28,2.0
66.39524,22,2010-11-28,3.0
64.12604833333334,22,2010-11-28,4.0
74.32625084745762,22,2010-11-28,5.0
78.64405333333335,22,2010-11-28,6.0
126.774125,22,2010-11-28,7.0
80.14989166666666,22,2010-11-28,8.0
114.601185,22,2010-11-28,9.0
65.83409166666667,22,2010-11-28,10.0
62.895125,22,2010-11-28,11.0
72.46645166666666,22,2010-11-28,12.0
75.14887499999999,22,2010-11-28,13.0
75.73192833333334,22,2010-11-28,14.0
74.90415833333333,22,2010-11-28,15.0
59.091573333333336,22,2010-11-28,16.0
60.12119499999999,22,2010-11-28,17.0
78.58285666666669,22,2010-11-28,18.0
76.27044500000001,22,2010-11-28,19.0
73.29054333333332,22,2010-11-28,20.0
87.47924444444443,22,2010-11-28,21.0
169.13957333333337,22,2010-11-28,22.0
127.77235333333334,22,2010-11-28,23.0
78.40662833333333,22,2010-11-29,0.0
71.45574833333333,22,2010-11-29,1.0
67.62680166666667,22,2010-11-29,2.0
66.39524,22,2010-11-29,3.0
64.12604833333334,22,2010-11-29,4.0
74.32625084745762,22,2010-11-29,5.0
78.64405333333335,22,2010-11-29,6.0
126.774125,22,2010-11-29,7.0
80.14989166666666,22,2010-11-29,8.0
114.601185,22,2010-11-29,9.0
65.83409166666667,22,2010-11-29,10.0
62.895125,22,2010-11-29,11.0
72.46645166666666,22,2010-11-29,12.0
75.14887499999999,22,2010-11-29,13.0
75.73192833333334,22,2010-11-29,14.0
74.90415833333333,22,2010-11-29,15.0
59.091573333333336,22,2010-11-29,16.0
60.12119499999999,22,2010-11-29,17.0
78.58285666666669,22,2010-11-29,18.0
76.27044500000001,22,2010-11-29,19.0
73.29054333333332,22,2010-11-29,20.0
75.18404310344827,22,2010-11-29,21.0
75.2216,22,2010-11-29,22.0
250.46751666666665,22,2010-11-29,23.0
198.998235,22,2010-11-30,0.0
99.452075,22,2010-11-30,1.0
80.82149833333337,22,2010-11-30,2.0
71.25000166666668,22,2010-11-30,3.0
95.95855166666664,22,2010-11-30,4.0
