Pavg,iid,datetime,h
58.67438333333334,7,2010-11-28,0.0
59.37148166666667,7,2010-11-28,1.0
58.399,7,2010-11-28,2.0
59.28721500000001,7,2010-11-28,3.0
59.93667166666667,7,2010-11-28,4.0
60.985577586206894,7,2010-11-28,5.0
57.95613999999999,7,2010-11-28,6.0
58.04520666666666,7,2010-11-28,7.0
59.11286166666666,7,2010-11-28,8.0
57.81241166666667,7,2010-11-28,9.0
58.2886,7,2010-11-28,10.0
61.82760833333334,7,2010-11-28,11.0
59.721655000000005,7,2010-11-28,12.0
60.13929833333332,7,2010-11-28,13.0
60.235301666666665,7,2010-11-28,14.0
60.80091,7,2010-11-28,15.0
60.99606666666667,7,2010-11-28,16.0
61.223436666666665,7,2010-11-28,17.0
60.64117,7,2010-11-28,18.0
61.745155,7,2010-11-28,19.0
59.10898999999999,7,2010-11-28,20.0
58.23779666666667,7,2010-11-28,21.0
58.21660500000001,7,2010-11-28,22.0
58.96200666666666,7,2010-11-28,23.0
58.93445666666667,7,2010-11-29,0.0
58.22939833333333,7,2010-11-29,1.0
59.54014500000001,7,2010-11-29,2.0
58.89181666666666,7,2010-11-29,3.0
59.66402333333333,7,2010-11-29,4.0
59.75987586206897,7,2010-11-29,5.0
58.84105833333333,7,2010-11-29,6.0
59.43744166666667,7,2010-11-29,7.0
59.52531666666666,7,2010-11-29,8.0
59.97450500000001,7,2010-11-29,9.0
267.5688783333333,7,2010-11-29,10.0
66.11889,7,2010-11-29,11.0
57.66126333333332,7,2010-11-29,12.0
57.99131166666667,7,2010-11-29,13.0
57.521613333333335,7,2010-11-29,14.0
57.45129666666666,7,2010-11-29,15.0
56.850865,7,2010-11-29,16.0
120.70738305084744,7,2010-11-29,17.0
200.08675,7,2010-11-29,18.0
113.59048666666668,7,2010-11-29,19.0
106.354675,7,2010-11-29,20.0
109.95197333333331,7,2010-11-29,21.0
130.66860833333334,7,2010-11-29,22.0
110.03964666666664,7,2010-11-29,23.0
75.35668333333334,7,2010-11-30,0.0
76.30420333333333,7,2010-11-30,1.0
76.26321166666668,7,2010-11-30,2.0
74.90666666666668,7,2010-11-30,3.0
75.344185,7,2010-11-30,4.0
75.9708220338983,7,2010-11-30,5.0
76.47038333333333,7,2010-11-30,6.0
89.38498833333333,7,2010-11-30,7.0
97.66341166666666,7,2010-11-30,8.0
170.0442283333333,7,2010-11-30,9.0
75.25288166666665,7,2010-11-30,10.0
75.83170666666665,7,2010-11-30,11.0
74.88708833333335,7,2010-11-30,12.0
74.50815166666665,7,2010-11-30,13.0
74.79081166666667,7,2010-11-30,14.0
70.34021616666665,7,2010-11-30,15.0
72.68477,7,2010-11-30,16.0
266.8362383333333,7,2010-11-30,17.0
244.0556583333333,7,2010-11-30,18.0
182.1974166666667,7,2010-11-30,19.0
137.01553833333335,7,2010-11-30,20.0
119.91610833333333,7,2010-11-30,21.0
76.14069833333333,7,2010-11-30,22.0
109.07384000000002,7,2010-11-30,23.0
74.69277166666666,7,2010-12-01,0.0
74.81249166666665,7,2010-12-01,1.0
75.00533999999999,7,2010-12-01,2.0
72.80989833333334,7,2010-12-01,3.0
74.48994833333334,7,2010-12-01,4.0
76.76854482758621,7,2010-12-01,5.0
78.37283,7,2010-12-01,6.0
79.29809999999998,7,2010-12-01,7.0
81.68504666666666,7,2010-12-01,8.0
86.56489833333332,7,2010-12-01,9.0
78.212485,7,2010-12-01,10.0
102.94375,7,2010-12-01,11.0
77.92783666666669,7,2010-12-01,12.0
73.40023000000001,7,2010-12-01,13.0
72.27367833333334,7,2010-12-01,14.0
73.36737833333333,7,2010-12-01,15.0
73.62945333333333,7,2010-12-01,16.0
93.58716166666667,7,2010-12-01,17.0
214.4020316666667,7,2010-12-01,18.0
131.69831666666664,7,2010-12-01,19.0
136.22121666666666,7,2010-12-01,20.0
134.11977166666668,7,2010-12-01,21.0
93.57729833333332,7,2010-12-01,22.0
119.15394999999998,7,2010-12-01,23.0
85.75316333333335,7,2010-12-02,0.0
72.92240666666666,7,2010-12-02,1.0
72.62206833333333,7,2010-12-02,2.0
72.76438,7,2010-12-02,3.0
74.17718,7,2010-12-02,4.0
74.42308474576271,7,2010-12-02,5.0
73.43173,7,2010-12-02,6.0
78.77649,7,2010-12-02,7.0
365.3340666666667,7,2010-12-02,8.0
82.26094166666667,7,2010-12-02,9.0
74.37240999999999,7,2010-12-02,10.0
74.30563333333333,7,2010-12-02,11.0
74.22130999999999,7,2010-12-02,12.0
73.20015166666666,7,2010-12-02,13.0
73.57609166666667,7,2010-12-02,14.0
73.09117499999999,7,2010-12-02,15.0
75.04765833333335,7,2010-12-02,16.0
75.75844833333333,7,2010-12-02,17.0
73.90039333333334,7,2010-12-02,18.0
96.62079333333332,7,2010-12-02,19.0
134.419615,7,2010-12-02,20.0
128.71757833333334,7,2010-12-02,21.0
110.78092333333332,7,2010-12-02,22.0
109.05603666666669,7,2010-12-02,23.0
72.85370333333331,7,2010-12-03,0.0
73.001095,7,2010-12-03,1.0
74.28895166666666,7,2010-12-03,2.0
74.15088166666666,7,2010-12-03,3.0
73.33611333333333,7,2010-12-03,4.0
75.02883275862068,7,2010-12-03,5.0
74.14098,7,2010-12-03,6.0
73.30575500000002,7,2010-12-03,7.0
77.88000166666666,7,2010-12-03,8.0
238.79412499999995,7,2010-12-03,9.0
120.55758666666664,7,2010-12-03,10.0
75.17595666666668,7,2010-12-03,11.0
75.30109666666665,7,2010-12-03,12.0
74.43825666666666,7,2010-12-03,13.0
74.15910333333333,7,2010-12-03,14.0
74.17234166666667,7,2010-12-03,15.0
73.599585,7,2010-12-03,16.0
74.37056833333332,7,2010-12-03,17.0
72.907865,7,2010-12-03,18.0
177.99869333333336,7,2010-12-03,19.0
442.4668,7,2010-12-03,20.0
172.24732666666665,7,2010-12-03,21.0
127.679495,7,2010-12-03,22.0
111.53428,7,2010-12-03,23.0
72.60744666666668,7,2010-12-04,0.0
75.44257166666667,7,2010-12-04,1.0
77.53462499999999,7,2010-12-04,2.0
78.19841833333334,7,2010-12-04,3.0
73.88601666666666,7,2010-12-04,4.0
