Pavg,iid,datetime,h
216.73551666666668,6,2010-11-28,0.0
223.58520833333333,6,2010-11-28,1.0
172.43600999999998,6,2010-11-28,2.0
222.40313333333333,6,2010-11-28,3.0
228.38135000000003,6,2010-11-28,4.0
199.00684482758615,6,2010-11-28,5.0
214.0581,6,2010-11-28,6.0
212.17933333333332,6,2010-11-28,7.0
196.8951333333333,6,2010-11-28,8.0
216.3671666666667,6,2010-11-28,9.0
213.58451666666667,6,2010-11-28,10.0
256.8166333333333,6,2010-11-28,11.0
314.20016666666663,6,2010-11-28,12.0
452.05466666666666,6,2010-11-28,13.0
447.9731833333333,6,2010-11-28,14.0
402.1312,6,2010-11-28,15.0
248.78427118644063,6,2010-11-28,16.0
661.7266500000001,6,2010-11-28,17.0
321.1063666666666,6,2010-11-28,18.0
342.9688,6,2010-11-28,19.0
482.08158333333336,6,2010-11-28,20.0
448.1349833333334,6,2010-11-28,21.0
454.20135,6,2010-11-28,22.0
431.5321166666667,6,2010-11-28,23.0
323.8233333333334,6,2010-11-29,0.0
222.80171666666664,6,2010-11-29,1.0
212.73395,6,2010-11-29,2.0
158.14093333333338,6,2010-11-29,3.0
177.36945,6,2010-11-29,4.0
160.24679310344823,6,2010-11-29,5.0
164.10944999999998,6,2010-11-29,6.0
174.91401666666673,6,2010-11-29,7.0
140.37531166666668,6,2010-11-29,8.0
161.103445,6,2010-11-29,9.0
189.6931333333333,6,2010-11-29,10.0
237.15655,6,2010-11-29,11.0
326.8497,6,2010-11-29,12.0
321.21276666666665,6,2010-11-29,13.0
196.07033333333337,6,2010-11-29,14.0
244.1705666666667,6,2010-11-29,15.0
225.58128333333332,6,2010-11-29,16.0
462.35091666666665,6,2010-11-29,17.0
706.9480500000001,6,2010-11-29,18.0
807.39705,6,2010-11-29,19.0
442.8579000000001,6,2010-11-29,20.0
318.8052666666666,6,2010-11-29,21.0
504.0748666666667,6,2010-11-29,22.0
635.0702166666666,6,2010-11-29,23.0
385.8560166666666,6,2010-11-30,0.0
319.07411666666667,6,2010-11-30,1.0
218.41643333333332,6,2010-11-30,2.0
238.10011666666665,6,2010-11-30,3.0
221.21235000000004,6,2010-11-30,4.0
233.4568103448276,6,2010-11-30,5.0
226.5090333333333,6,2010-11-30,6.0
216.5614166666667,6,2010-11-30,7.0
249.25571666666667,6,2010-11-30,8.0
250.70398333333333,6,2010-11-30,9.0
186.47485000000003,6,2010-11-30,10.0
212.2442166666667,6,2010-11-30,11.0
181.8450666666667,6,2010-11-30,12.0
193.23031666666668,6,2010-11-30,13.0
207.55616666666668,6,2010-11-30,14.0
159.22603799999993,6,2010-11-30,15.0
218.5057216666667,6,2010-11-30,16.0
195.6813866666667,6,2010-11-30,17.0
339.6346666666667,6,2010-11-30,18.0
503.6514833333333,6,2010-11-30,19.0
504.52615,6,2010-11-30,20.0
491.14465,6,2010-11-30,21.0
538.5477333333333,6,2010-11-30,22.0
459.1253833333333,6,2010-11-30,23.0
446.7886500000001,6,2010-12-01,0.0
389.25368333333336,6,2010-12-01,1.0
364.3786,6,2010-12-01,2.0
316.27933333333334,6,2010-12-01,3.0
255.90651666666665,6,2010-12-01,4.0
243.4213103448276,6,2010-12-01,5.0
167.7612,6,2010-12-01,6.0
200.7899833333333,6,2010-12-01,7.0
254.8936,6,2010-12-01,8.0
331.3206333333334,6,2010-12-01,9.0
297.49281666666667,6,2010-12-01,10.0
335.2670666666666,6,2010-12-01,11.0
340.8482,6,2010-12-01,12.0
261.5309666666667,6,2010-12-01,13.0
182.2340333333333,6,2010-12-01,14.0
185.9589833333333,6,2010-12-01,15.0
215.1477833333333,6,2010-12-01,16.0
183.31796666666665,6,2010-12-01,17.0
344.21215000000007,6,2010-12-01,18.0
526.7632333333333,6,2010-12-01,19.0
451.5850833333334,6,2010-12-01,20.0
422.7345666666666,6,2010-12-01,21.0
386.24,6,2010-12-01,22.0
478.92295,6,2010-12-01,23.0
325.4493333333334,6,2010-12-02,0.0
256.6763833333333,6,2010-12-02,1.0
220.16341666666668,6,2010-12-02,2.0
214.8087333333333,6,2010-12-02,3.0
178.78036333333327,6,2010-12-02,4.0
193.4886551724138,6,2010-12-02,5.0
205.2338166666667,6,2010-12-02,6.0
177.70924999999997,6,2010-12-02,7.0
268.35071666666664,6,2010-12-02,8.0
208.97465,6,2010-12-02,9.0
180.14295,6,2010-12-02,10.0
211.5671833333333,6,2010-12-02,11.0
190.82700000000003,6,2010-12-02,12.0
278.33825,6,2010-12-02,13.0
284.6119833333333,6,2010-12-02,14.0
202.8504166666667,6,2010-12-02,15.0
187.23461666666665,6,2010-12-02,16.0
355.9074499999999,6,2010-12-02,17.0
607.3989,6,2010-12-02,18.0
1134.5454333333337,6,2010-12-02,19.0
432.8910666666667,6,2010-12-02,20.0
349.8963333333333,6,2010-12-02,21.0
614.3132166666667,6,2010-12-02,22.0
