Pavg,iid,datetime,h
249.14931666666672,9,2010-11-28,0.0
144.70960499999998,9,2010-11-28,1.0
260.93151666666665,9,2010-11-28,2.0
131.84924,9,2010-11-28,3.0
200.57957,9,2010-11-28,4.0
187.82952586206895,9,2010-11-28,5.0
144.04954833333332,9,2010-11-28,6.0
228.84115,9,2010-11-28,7.0
225.07305333333332,9,2010-11-28,8.0
338.76643333333334,9,2010-11-28,9.0
136.78118,9,2010-11-28,10.0
227.491995,9,2010-11-28,11.0
137.40895,9,2010-11-28,12.0
232.28658666666664,9,2010-11-28,13.0
132.586855,9,2010-11-28,14.0
229.58545,9,2010-11-28,15.0
132.91837999999998,9,2010-11-28,16.0
234.3025,9,2010-11-28,17.0
135.21727333333334,9,2010-11-28,18.0
217.58475,9,2010-11-28,19.0
150.41827666666669,9,2010-11-28,20.0
209.47727166666664,9,2010-11-28,21.0
205.26954333333333,9,2010-11-28,22.0
498.9175333333334,9,2010-11-28,23.0
233.93873166666663,9,2010-11-29,0.0
253.9389166666667,9,2010-11-29,1.0
181.48859,9,2010-11-29,2.0
170.12944833333333,9,2010-11-29,3.0
212.5866333333333,9,2010-11-29,4.0
184.43264310344824,9,2010-11-29,5.0
169.83009833333332,9,2010-11-29,6.0
211.06063666666665,9,2010-11-29,7.0
223.200305,9,2010-11-29,8.0
258.4914333333333,9,2010-11-29,9.0
216.1216433333333,9,2010-11-29,10.0
127.97547833333331,9,2010-11-29,11.0
236.64895000000004,9,2010-11-29,12.0
350.0351,9,2010-11-29,13.0
294.5068166666667,9,2010-11-29,14.0
250.86546666666663,9,2010-11-29,15.0
162.13336500000003,9,2010-11-29,16.0
293.9082516666666,9,2010-11-29,17.0
224.19196166666663,9,2010-11-29,18.0
282.8100166666666,9,2010-11-29,19.0
232.23949666666672,9,2010-11-29,20.0
233.16343,9,2010-11-29,21.0
463.9807833333333,9,2010-11-29,22.0
288.3865833333333,9,2010-11-29,23.0
321.2170500000001,9,2010-11-30,0.0
220.945815,9,2010-11-30,1.0
216.1613166666667,9,2010-11-30,2.0
265.71566333333334,9,2010-11-30,3.0
169.81485166666667,9,2010-11-30,4.0
288.6217310344828,9,2010-11-30,5.0
166.8237966666667,9,2010-11-30,6.0
271.0986133333334,9,2010-11-30,7.0
281.08017000000007,9,2010-11-30,8.0
457.4894516666666,9,2010-11-30,9.0
250.97241,9,2010-11-30,10.0
194.46979666666667,9,2010-11-30,11.0
278.9107183333333,9,2010-11-30,12.0
168.68571166666666,9,2010-11-30,13.0
280.0684283333333,9,2010-11-30,14.0
166.93716366666666,9,2010-11-30,15.0
277.25652166666663,9,2010-11-30,16.0
210.25246833333335,9,2010-11-30,17.0
234.51480833333332,9,2010-11-30,18.0
238.07014333333336,9,2010-11-30,19.0
198.02718166666665,9,2010-11-30,20.0
306.37737500000003,9,2010-11-30,21.0
313.70766666666674,9,2010-11-30,22.0
288.06395,9,2010-11-30,23.0
302.85100166666666,9,2010-12-01,0.0
301.04693333333324,9,2010-12-01,1.0
466.0303166666668,9,2010-12-01,2.0
216.80912166666664,9,2010-12-01,3.0
220.5608333333333,9,2010-12-01,4.0
273.7582465517242,9,2010-12-01,5.0
245.85639,9,2010-12-01,6.0
278.6614166666667,9,2010-12-01,7.0
202.3020383333333,9,2010-12-01,8.0
357.5278666666666,9,2010-12-01,9.0
421.1488,9,2010-12-01,10.0
468.6654683333333,9,2010-12-01,11.0
373.8534,9,2010-12-01,12.0
365.6872666666666,9,2010-12-01,13.0
287.8095666666666,9,2010-12-01,14.0
278.767645,9,2010-12-01,15.0
271.0167466666666,9,2010-12-01,16.0
172.06012166666667,9,2010-12-01,17.0
260.615695,9,2010-12-01,18.0
227.989255,9,2010-12-01,19.0
206.33435666666665,9,2010-12-01,20.0
274.3540033333333,9,2010-12-01,21.0
165.57580166666668,9,2010-12-01,22.0
364.2848833333333,9,2010-12-01,23.0
340.7975666666667,9,2010-12-02,0.0
198.7951283333333,9,2010-12-02,1.0
310.7518366666666,9,2010-12-02,2.0
270.8201016666667,9,2010-12-02,3.0
173.61092333333335,9,2010-12-02,4.0
249.92212586206892,9,2010-12-02,5.0
234.0405,9,2010-12-02,6.0
193.95657,9,2010-12-02,7.0
293.32496666666674,9,2010-12-02,8.0
322.4029333333334,9,2010-12-02,9.0
389.67651000000006,9,2010-12-02,10.0
260.29656666666665,9,2010-12-02,11.0
171.774355,9,2010-12-02,12.0
269.91699166666666,9,2010-12-02,13.0
200.02156166666663,9,2010-12-02,14.0
234.4093066666667,9,2010-12-02,15.0
265.540735,9,2010-12-02,16.0
173.31291666666667,9,2010-12-02,17.0
271.8106433333333,9,2010-12-02,18.0
184.665995,9,2010-12-02,19.0
248.63636666666667,9,2010-12-02,20.0
380.71760000000006,9,2010-12-02,21.0
357.5095833333333,9,2010-12-02,22.0
385.2263,9,2010-12-02,23.0
255.64838,9,2010-12-03,0.0
240.67087,9,2010-12-03,1.0
250.34079166666663,9,2010-12-03,2.0
312.92357333333337,9,2010-12-03,3.0
252.7711383333333,9,2010-12-03,4.0
