Pavg,iid,datetime,h
228.07455,21,2010-11-28,0.0
219.1702,21,2010-11-28,1.0
216.7859833333333,21,2010-11-28,2.0
217.2399,21,2010-11-28,3.0
220.52186666666665,21,2010-11-28,4.0
223.22394827586209,21,2010-11-28,5.0
217.89395,21,2010-11-28,6.0
214.21803333333335,21,2010-11-28,7.0
286.9229833333333,21,2010-11-28,8.0
230.6744,21,2010-11-28,9.0
213.54800000000003,21,2010-11-28,10.0
216.9532,21,2010-11-28,11.0
216.88568333333333,21,2010-11-28,12.0
220.24793333333335,21,2010-11-28,13.0
242.6251000000001,21,2010-11-28,14.0
440.8297,21,2010-11-28,15.0
392.4065833333333,21,2010-11-28,16.0
1312.657,21,2010-11-28,17.0
752.9286999999999,21,2010-11-28,18.0
2180.51105,21,2010-11-28,19.0
1814.5406500000004,21,2010-11-28,20.0
421.6970833333334,21,2010-11-28,21.0
478.2047666666666,21,2010-11-28,22.0
331.9847666666667,21,2010-11-28,23.0
228.22026666666667,21,2010-11-29,0.0
223.29281666666668,21,2010-11-29,1.0
221.52196666666669,21,2010-11-29,2.0
220.77995,21,2010-11-29,3.0
219.6267,21,2010-11-29,4.0
224.0022931034483,21,2010-11-29,5.0
299.0373,21,2010-11-29,6.0
666.2866500000001,21,2010-11-29,7.0
503.88278333333335,21,2010-11-29,8.0
1240.4503166666664,21,2010-11-29,9.0
1426.9168500000003,21,2010-11-29,10.0
3212.1699500000004,21,2010-11-29,11.0
974.8428166666667,21,2010-11-29,12.0
407.5260666666667,21,2010-11-29,13.0
776.4991666666666,21,2010-11-29,14.0
259.2489833333333,21,2010-11-29,15.0
213.91476666666665,21,2010-11-29,16.0
212.78456666666668,21,2010-11-29,17.0
251.10031666666663,21,2010-11-29,18.0
1255.7131000000002,21,2010-11-29,19.0
1048.1453666666666,21,2010-11-29,20.0
763.5812666666666,21,2010-11-29,21.0
694.5132333333332,21,2010-11-29,22.0
495.3291500000001,21,2010-11-29,23.0
404.7533,21,2010-11-30,0.0
285.06355,21,2010-11-30,1.0
283.5643333333333,21,2010-11-30,2.0
282.83636666666666,21,2010-11-30,3.0
283.28996666666666,21,2010-11-30,4.0
280.28220338983056,21,2010-11-30,5.0
321.3376333333333,21,2010-11-30,6.0
586.4003,21,2010-11-30,7.0
769.2579499999999,21,2010-11-30,8.0
315.2776166666668,21,2010-11-30,9.0
282.3286166666666,21,2010-11-30,10.0
282.6328500000001,21,2010-11-30,11.0
282.4618666666667,21,2010-11-30,12.0
274.18031666666667,21,2010-11-30,13.0
270.43303333333336,21,2010-11-30,14.0
253.988486,21,2010-11-30,15.0
273.95416666666665,21,2010-11-30,16.0
280.0162833333333,21,2010-11-30,17.0
272.6776833333333,21,2010-11-30,18.0
337.12403333333333,21,2010-11-30,19.0
831.3274333333334,21,2010-11-30,20.0
603.5831666666667,21,2010-11-30,21.0
497.4786666666666,21,2010-11-30,22.0
382.1231833333333,21,2010-11-30,23.0
300.63249999999994,21,2010-12-01,0.0
301.8359666666667,21,2010-12-01,1.0
298.56011666666666,21,2010-12-01,2.0
281.50355,21,2010-12-01,3.0
264.5322,21,2010-12-01,4.0
306.8365614035088,21,2010-12-01,5.0
