Pavg,iid,datetime,h
562.3657499999998,15,2010-11-28,0.0
396.4757166666667,15,2010-11-28,1.0
206.6239,15,2010-11-28,2.0
147.964,15,2010-11-28,3.0
191.20076666666677,15,2010-11-28,4.0
180.48384655172413,15,2010-11-28,5.0
154.96441833333338,15,2010-11-28,6.0
137.30493333333334,15,2010-11-28,7.0
207.81865,15,2010-11-28,8.0
380.90215,15,2010-11-28,9.0
639.0897666666666,15,2010-11-28,10.0
1028.18115,15,2010-11-28,11.0
1152.32435,15,2010-11-28,12.0
1834.7221,15,2010-11-28,13.0
1399.28965,15,2010-11-28,14.0
858.9084833333333,15,2010-11-28,15.0
1152.1841333333334,15,2010-11-28,16.0
1077.5730833333332,15,2010-11-28,17.0
1029.5233833333334,15,2010-11-28,18.0
844.81265,15,2010-11-28,19.0
847.99115,15,2010-11-28,20.0
862.2836166666668,15,2010-11-28,21.0
1645.1765166666669,15,2010-11-28,22.0
1168.4545833333334,15,2010-11-28,23.0
594.4053500000001,15,2010-11-29,0.0
348.44936666666666,15,2010-11-29,1.0
181.07975,15,2010-11-29,2.0
195.01795,15,2010-11-29,3.0
208.40551666666664,15,2010-11-29,4.0
216.8678245614035,15,2010-11-29,5.0
178.72531666666666,15,2010-11-29,6.0
571.1118333333333,15,2010-11-29,7.0
531.5416333333334,15,2010-11-29,8.0
175.57880000000003,15,2010-11-29,9.0
158.1290166666667,15,2010-11-29,10.0
170.25768333333335,15,2010-11-29,11.0
167.31455,15,2010-11-29,12.0
157.2769833333333,15,2010-11-29,13.0
173.3828166666667,15,2010-11-29,14.0
160.75861666666663,15,2010-11-29,15.0
250.42905,15,2010-11-29,16.0
173.97308333333336,15,2010-11-29,17.0
1024.911186440678,15,2010-11-29,18.0
1783.3001833333335,15,2010-11-29,19.0
1613.667383333333,15,2010-11-29,20.0
1370.7365333333332,15,2010-11-29,21.0
724.4458,15,2010-11-29,22.0
605.06235,15,2010-11-29,23.0
253.23185000000004,15,2010-11-30,0.0
217.31475,15,2010-11-30,1.0
189.7877833333333,15,2010-11-30,2.0
220.30515000000003,15,2010-11-30,3.0
195.92803333333333,15,2010-11-30,4.0
216.107224137931,15,2010-11-30,5.0
182.44603666666669,15,2010-11-30,6.0
253.64912833333332,15,2010-11-30,7.0
667.4606833333332,15,2010-11-30,8.0
704.0631500000001,15,2010-11-30,9.0
211.15375000000003,15,2010-11-30,10.0
216.45676666666665,15,2010-11-30,11.0
213.95541666666668,15,2010-11-30,12.0
208.13983333333329,15,2010-11-30,13.0
217.35211666666663,15,2010-11-30,14.0
185.01359133333327,15,2010-11-30,15.0
347.0040166666668,15,2010-11-30,16.0
534.6093,15,2010-11-30,17.0
883.0646166666667,15,2010-11-30,18.0
1716.7473666666667,15,2010-11-30,19.0
835.2029833333333,15,2010-11-30,20.0
1043.99285,15,2010-11-30,21.0
808.7343999999998,15,2010-11-30,22.0
757.4640833333332,15,2010-11-30,23.0
270.4102833333333,15,2010-12-01,0.0
234.36835,15,2010-12-01,1.0
230.2387,15,2010-12-01,2.0
233.05631666666665,15,2010-12-01,3.0
229.32421666666667,15,2010-12-01,4.0
224.7806206896552,15,2010-12-01,5.0
220.5588,15,2010-12-01,6.0
222.71383333333333,15,2010-12-01,7.0
267.20328333333333,15,2010-12-01,8.0
1562.8543,15,2010-12-01,9.0
1952.17715,15,2010-12-01,10.0
1568.0227999999995,15,2010-12-01,11.0
1921.0515166666664,15,2010-12-01,12.0
798.7112666666667,15,2010-12-01,13.0
187.1124,15,2010-12-01,14.0
167.91731466666664,15,2010-12-01,15.0
161.10549816666665,15,2010-12-01,16.0
146.1168967666667,15,2010-12-01,17.0
218.6414833333333,15,2010-12-01,18.0
544.71635,15,2010-12-01,19.0
1282.9969833333334,15,2010-12-01,20.0
920.1137166666668,15,2010-12-01,21.0
731.5776499999998,15,2010-12-01,22.0
670.8724,15,2010-12-01,23.0
381.08766666666656,15,2010-12-02,0.0
421.59485,15,2010-12-02,1.0
312.0045166666667,15,2010-12-02,2.0
230.08036666666663,15,2010-12-02,3.0
217.9818833333333,15,2010-12-02,4.0
218.90884482758617,15,2010-12-02,5.0
216.55480000000003,15,2010-12-02,6.0
258.5090666666667,15,2010-12-02,7.0
705.9076333333334,15,2010-12-02,8.0
278.8793166666666,15,2010-12-02,9.0
206.56256666666664,15,2010-12-02,10.0
205.31888333333336,15,2010-12-02,11.0
203.0865,15,2010-12-02,12.0
201.34323333333333,15,2010-12-02,13.0
202.41908333333333,15,2010-12-02,14.0
206.37691666666663,15,2010-12-02,15.0
281.6964,15,2010-12-02,16.0
207.41715,15,2010-12-02,17.0
814.1013166666667,15,2010-12-02,18.0
1269.0855333333332,15,2010-12-02,19.0
1007.01485,15,2010-12-02,20.0
1331.8104833333334,15,2010-12-02,21.0
1618.4813166666663,15,2010-12-02,22.0
1313.6525666666669,15,2010-12-02,23.0
305.76926166666664,15,2010-12-03,0.0
184.24160666666663,15,2010-12-03,1.0
160.00875666666664,15,2010-12-03,2.0
169.99195,15,2010-12-03,3.0
206.52125,15,2010-12-03,4.0
253.8603965517241,15,2010-12-03,5.0
190.87315666666663,15,2010-12-03,6.0
153.0607016666667,15,2010-12-03,7.0
909.3860166666668,15,2010-12-03,8.0
335.99460000000005,15,2010-12-03,9.0
189.86025,15,2010-12-03,10.0
360.9269999999999,15,2010-12-03,11.0
464.8039166666666,15,2010-12-03,12.0
702.5088000000001,15,2010-12-03,13.0
661.2066000000001,15,2010-12-03,14.0
715.8379499999999,15,2010-12-03,15.0
178.72716666666668,15,2010-12-03,16.0
170.98476666666667,15,2010-12-03,17.0
631.8652333333334,15,2010-12-03,18.0
1095.4046,15,2010-12-03,19.0
720.6746166666667,15,2010-12-03,20.0
758.8170000000001,15,2010-12-03,21.0
757.0265999999999,15,2010-12-03,22.0
630.00805,15,2010-12-03,23.0
343.0431833333334,15,2010-12-04,0.0
333.26945000000006,15,2010-12-04,1.0
328.9926666666667,15,2010-12-04,2.0
229.46006666666668,15,2010-12-04,3.0
196.6884666666666,15,2010-12-04,4.0
264.8775517241379,15,2010-12-04,5.0
215.34756666666664,15,2010-12-04,6.0
183.79081666666667,15,2010-12-04,7.0
246.31445,15,2010-12-04,8.0
465.3570166666667,15,2010-12-04,9.0
1426.841833333333,15,2010-12-04,10.0
2615.644033333333,15,2010-12-04,11.0
1164.7719833333335,15,2010-12-04,12.0
1298.655633333333,15,2010-12-04,13.0
764.8840666666667,15,2010-12-04,14.0
556.9051999999999,15,2010-12-04,15.0
175.08235,15,2010-12-04,16.0
159.8703,15,2010-12-04,17.0
241.186,15,2010-12-04,18.0
222.777,15,2010-12-04,19.0
172.89110000000002,15,2010-12-04,20.0
372.85345,15,2010-12-04,21.0
940.5161333333332,15,2010-12-04,22.0
686.7161499999999,15,2010-12-04,23.0
624.9248500000001,15,2010-12-05,0.0
278.70985,15,2010-12-05,1.0
161.94251666666668,15,2010-12-05,2.0
167.3626833333333,15,2010-12-05,3.0
202.2404666666667,15,2010-12-05,4.0
176.5545,15,2010-12-05,5.0
163.2064333333333,15,2010-12-05,6.0
161.96538333333334,15,2010-12-05,7.0
191.41646666666668,15,2010-12-05,8.0
805.8620666666665,15,2010-12-05,9.0
1311.0086,15,2010-12-05,10.0
1473.5367666666668,15,2010-12-05,11.0
790.3269833333333,15,2010-12-05,12.0
160.69494999999998,15,2010-12-05,13.0
182.63045,15,2010-12-05,14.0
176.65504999999996,15,2010-12-05,15.0
