Pavg,iid,datetime,h
170.69101666666668,8,2010-11-28,0.0
113.21053166666668,8,2010-11-28,1.0
103.092195,8,2010-11-28,2.0
107.74443666666666,8,2010-11-28,3.0
112.24656833333331,8,2010-11-28,4.0
104.09472931034485,8,2010-11-28,5.0
145.422405,8,2010-11-28,6.0
79.56803333333333,8,2010-11-28,7.0
147.3862816666667,8,2010-11-28,8.0
198.48080666666664,8,2010-11-28,9.0
169.04614666666666,8,2010-11-28,10.0
723.7413666666666,8,2010-11-28,11.0
620.6447499999999,8,2010-11-28,12.0
657.0500666666667,8,2010-11-28,13.0
152.7442033333333,8,2010-11-28,14.0
109.80770333333334,8,2010-11-28,15.0
125.08002833333332,8,2010-11-28,16.0
115.71643666666664,8,2010-11-28,17.0
100.35931,8,2010-11-28,18.0
128.37295,8,2010-11-28,19.0
84.22143666666666,8,2010-11-28,20.0
125.49836833333332,8,2010-11-28,21.0
820.5811333333334,8,2010-11-28,22.0
670.1440166666667,8,2010-11-28,23.0
164.53258,8,2010-11-29,0.0
143.50173333333333,8,2010-11-29,1.0
103.18958833333336,8,2010-11-29,2.0
148.23983333333334,8,2010-11-29,3.0
92.98075166666668,8,2010-11-29,4.0
156.1852120689655,8,2010-11-29,5.0
89.62590666666665,8,2010-11-29,6.0
262.15996666666666,8,2010-11-29,7.0
107.93885,8,2010-11-29,8.0
121.75303833333336,8,2010-11-29,9.0
124.25334333333332,8,2010-11-29,10.0
231.68871666666664,8,2010-11-29,11.0
108.31983,8,2010-11-29,12.0
109.942975,8,2010-11-29,13.0
94.57355333333334,8,2010-11-29,14.0
118.28188833333331,8,2010-11-29,15.0
84.22560666666665,8,2010-11-29,16.0
120.65340333333332,8,2010-11-29,17.0
141.487585,8,2010-11-29,18.0
670.4549833333332,8,2010-11-29,19.0
1037.30795,8,2010-11-29,20.0
970.254,8,2010-11-29,21.0
908.7714333333332,8,2010-11-29,22.0
764.8794500000001,8,2010-11-29,23.0
284.00288333333333,8,2010-11-30,0.0
148.86155000000002,8,2010-11-30,1.0
167.01916666666662,8,2010-11-30,2.0
132.44185000000002,8,2010-11-30,3.0
155.3469333333333,8,2010-11-30,4.0
135.9876551724138,8,2010-11-30,5.0
213.33565,8,2010-11-30,6.0
271.96233333333333,8,2010-11-30,7.0
201.81233333333333,8,2010-11-30,8.0
97.50724666666667,8,2010-11-30,9.0
175.94670166666663,8,2010-11-30,10.0
94.69352333333332,8,2010-11-30,11.0
179.82819999999998,8,2010-11-30,12.0
95.55233,8,2010-11-30,13.0
173.95818999999997,8,2010-11-30,14.0
107.56248316666668,8,2010-11-30,15.0
160.8955783333333,8,2010-11-30,16.0
138.57991666666666,8,2010-11-30,17.0
135.48317,8,2010-11-30,18.0
265.96515000000005,8,2010-11-30,19.0
819.1477166666666,8,2010-11-30,20.0
666.5065999999999,8,2010-11-30,21.0
621.5911666666667,8,2010-11-30,22.0
347.7327666666667,8,2010-11-30,23.0
204.25099666666668,8,2010-12-01,0.0
164.36131166666664,8,2010-12-01,1.0
118.88907666666664,8,2010-12-01,2.0
186.81353666666664,8,2010-12-01,3.0
100.46053166666668,8,2010-12-01,4.0
188.7499172413793,8,2010-12-01,5.0
96.613135,8,2010-12-01,6.0
182.05510999999996,8,2010-12-01,7.0
95.45590833333334,8,2010-12-01,8.0
171.885935,8,2010-12-01,9.0
448.73024333333336,8,2010-12-01,10.0
772.1003666666668,8,2010-12-01,11.0
802.1192666666667,8,2010-12-01,12.0
501.8619333333334,8,2010-12-01,13.0
123.34552000000002,8,2010-12-01,14.0
142.45807000000002,8,2010-12-01,15.0
112.862515,8,2010-12-01,16.0
136.05033500000002,8,2010-12-01,17.0
120.727505,8,2010-12-01,18.0
160.01596666666669,8,2010-12-01,19.0
167.0744,8,2010-12-01,20.0
130.03467,8,2010-12-01,21.0
168.6274,8,2010-12-01,22.0
209.11769500000003,8,2010-12-01,23.0
308.56776666666667,8,2010-12-02,0.0
121.5606,8,2010-12-02,1.0
194.0164166666667,8,2010-12-02,2.0
124.29298333333334,8,2010-12-02,3.0
173.36181666666667,8,2010-12-02,4.0
135.6056271186441,8,2010-12-02,5.0
149.96866666666665,8,2010-12-02,6.0
258.6467666666666,8,2010-12-02,7.0
144.04894999999996,8,2010-12-02,8.0
143.75599999999997,8,2010-12-02,9.0
268.0713666666667,8,2010-12-02,10.0
123.62144666666669,8,2010-12-02,11.0
133.77336666666667,8,2010-12-02,12.0
118.961835,8,2010-12-02,13.0
128.58892166666666,8,2010-12-02,14.0
143.03325166666667,8,2010-12-02,15.0
1233.9822666666664,8,2010-12-02,16.0
885.4168666666667,8,2010-12-02,17.0
296.54162999999994,8,2010-12-02,18.0
811.5642666666666,8,2010-12-02,19.0
939.0094166666664,8,2010-12-02,20.0
758.1496000000001,8,2010-12-02,21.0
524.2017333333332,8,2010-12-02,22.0
284.2007333333333,8,2010-12-02,23.0
178.08448333333334,8,2010-12-03,0.0
161.00320000000002,8,2010-12-03,1.0
136.58425,8,2010-12-03,2.0
161.57153333333335,8,2010-12-03,3.0
177.00750000000002,8,2010-12-03,4.0
126.04646551724136,8,2010-12-03,5.0
210.9551666666667,8,2010-12-03,6.0
518.1579333333333,8,2010-12-03,7.0
477.58001666666667,8,2010-12-03,8.0
104.94748833333333,8,2010-12-03,9.0
170.654575,8,2010-12-03,10.0
96.09056,8,2010-12-03,11.0
171.75182499999997,8,2010-12-03,12.0
102.39571666666666,8,2010-12-03,13.0
141.43332,8,2010-12-03,14.0
110.42641,8,2010-12-03,15.0
135.46374666666668,8,2010-12-03,16.0
114.4303683333333,8,2010-12-03,17.0
150.10748333333336,8,2010-12-03,18.0
449.9572500000001,8,2010-12-03,19.0
475.2961000000001,8,2010-12-03,20.0
619.3258999999999,8,2010-12-03,21.0
491.3560666666666,8,2010-12-03,22.0
535.6388166666667,8,2010-12-03,23.0
215.75372,8,2010-12-04,0.0
127.06707000000002,8,2010-12-04,1.0
133.07802166666667,8,2010-12-04,2.0
149.37988333333334,8,2010-12-04,3.0
126.88379833333332,8,2010-12-04,4.0
172.36620172413794,8,2010-12-04,5.0
102.73948666666664,8,2010-12-04,6.0
155.49717833333327,8,2010-12-04,7.0
113.75512666666668,8,2010-12-04,8.0
127.78492166666668,8,2010-12-04,9.0
294.04708000000005,8,2010-12-04,10.0
844.7569500000001,8,2010-12-04,11.0
687.9398666666668,8,2010-12-04,12.0
482.45790000000005,8,2010-12-04,13.0
451.8547333333333,8,2010-12-04,14.0
614.1796999999999,8,2010-12-04,15.0
973.4519,8,2010-12-04,16.0
621.5654333333333,8,2010-12-04,17.0
599.49755,8,2010-12-04,18.0
599.2230666666669,8,2010-12-04,19.0
150.3711166666667,8,2010-12-04,20.0
205.8353666666667,8,2010-12-04,21.0
129.15151666666665,8,2010-12-04,22.0
159.37376666666665,8,2010-12-04,23.0
273.71996666666666,8,2010-12-05,0.0
201.51190333333332,8,2010-12-05,1.0
113.25946666666668,8,2010-12-05,2.0
174.88714500000003,8,2010-12-05,3.0
102.384435,8,2010-12-05,4.0
182.11883448275864,8,2010-12-05,5.0
97.88173,8,2010-12-05,6.0
179.88301833333335,8,2010-12-05,7.0
110.85692166666666,8,2010-12-05,8.0
140.483355,8,2010-12-05,9.0
109.02997666666668,8,2010-12-05,10.0
280.6856,8,2010-12-05,11.0
633.3177666666667,8,2010-12-05,12.0
866.0129000000001,8,2010-12-05,13.0
377.6557166666666,8,2010-12-05,14.0
710.1755333333332,8,2010-12-05,15.0
1698.9494499999998,8,2010-12-05,16.0
1333.7194833333333,8,2010-12-05,17.0
551.45155,8,2010-12-05,18.0
214.58691666666664,8,2010-12-05,19.0
182.5730333333333,8,2010-12-05,20.0
158.3799833333333,8,2010-12-05,21.0
415.3976333333334,8,2010-12-05,22.0
581.1463,8,2010-12-05,23.0
391.3389,8,2010-12-06,0.0
206.1817666666667,8,2010-12-06,1.0
154.91786666666667,8,2010-12-06,2.0
129.87896666666666,8,2010-12-06,3.0
159.59878333333336,8,2010-12-06,4.0
115.44414745762712,8,2010-12-06,5.0
150.41969999999998,8,2010-12-06,6.0
147.23116666666667,8,2010-12-06,7.0
275.66298333333333,8,2010-12-06,8.0
417.5331450000001,8,2010-12-06,9.0
163.72809166666667,8,2010-12-06,10.0
105.88380166666666,8,2010-12-06,11.0
156.03509333333332,8,2010-12-06,12.0
110.17954666666668,8,2010-12-06,13.0
143.6157783333333,8,2010-12-06,14.0
123.69725833333334,8,2010-12-06,15.0
182.84336666666664,8,2010-12-06,16.0
141.67390666666668,8,2010-12-06,17.0
158.68035,8,2010-12-06,18.0
130.33225,8,2010-12-06,19.0
1988.7941,8,2010-12-06,20.0
1410.164716666667,8,2010-12-06,21.0
605.5390833333333,8,2010-12-06,22.0
421.85335,8,2010-12-06,23.0
201.26981666666669,8,2010-12-07,0.0
108.21145,8,2010-12-07,1.0
177.8997666666667,8,2010-12-07,2.0
121.64163333333332,8,2010-12-07,3.0
154.21341666666663,8,2010-12-07,4.0
128.83191379310347,8,2010-12-07,5.0
149.18965,8,2010-12-07,6.0
169.25195,8,2010-12-07,7.0
313.76143333333323,8,2010-12-07,8.0
186.4223166666667,8,2010-12-07,9.0
375.7983333333333,8,2010-12-07,10.0
429.6454833333334,8,2010-12-07,11.0
734.4891000000001,8,2010-12-07,12.0
179.1962833333333,8,2010-12-07,13.0
271.82620000000003,8,2010-12-07,14.0
159.43918333333332,8,2010-12-07,15.0
200.4640833333333,8,2010-12-07,16.0
321.82596666666666,8,2010-12-07,17.0
633.1890166666667,8,2010-12-07,18.0
2139.3369833333336,8,2010-12-07,19.0
1805.384883333333,8,2010-12-07,20.0
691.3698166666666,8,2010-12-07,21.0
637.3338333333334,8,2010-12-07,22.0
708.1458833333332,8,2010-12-07,23.0
692.0415333333333,8,2010-12-08,0.0
331.73231666666663,8,2010-12-08,1.0
190.9423,8,2010-12-08,2.0
127.79351666666668,8,2010-12-08,3.0
145.94718333333333,8,2010-12-08,4.0
145.8952881355932,8,2010-12-08,5.0
144.6496666666667,8,2010-12-08,6.0
136.7070333333333,8,2010-12-08,7.0
132.18441666666666,8,2010-12-08,8.0
155.1018133333333,8,2010-12-08,9.0
112.39881833333337,8,2010-12-08,10.0
233.7497833333333,8,2010-12-08,11.0
355.71784999999994,8,2010-12-08,12.0
813.6326499999998,8,2010-12-08,13.0
1596.1601833333334,8,2010-12-08,14.0
1406.248916666667,8,2010-12-08,15.0
772.6811999999999,8,2010-12-08,16.0
597.1213166666668,8,2010-12-08,17.0
739.7545833333332,8,2010-12-08,18.0
789.6033333333334,8,2010-12-08,19.0
1152.5766333333331,8,2010-12-08,20.0
564.1798666666667,8,2010-12-08,21.0
739.2243666666667,8,2010-12-08,22.0
551.7584,8,2010-12-08,23.0
187.78919,8,2010-12-09,0.0
154.1045,8,2010-12-09,1.0
120.49873333333336,8,2010-12-09,2.0
144.96876666666668,8,2010-12-09,3.0
143.10625,8,2010-12-09,4.0
123.09575862068964,8,2010-12-09,5.0
168.92064166666665,8,2010-12-09,6.0
86.24408833333335,8,2010-12-09,7.0
818.511175,8,2010-12-09,8.0
188.85281166666667,8,2010-12-09,9.0
125.782995,8,2010-12-09,10.0
144.34207666666666,8,2010-12-09,11.0
238.74109833333333,8,2010-12-09,12.0
459.6145,8,2010-12-09,13.0
191.1358166666666,8,2010-12-09,14.0
152.60956666666664,8,2010-12-09,15.0
140.84778333333333,8,2010-12-09,16.0
159.47236666666666,8,2010-12-09,17.0
235.6288666666667,8,2010-12-09,18.0
796.4216333333334,8,2010-12-09,19.0
987.5266833333332,8,2010-12-09,20.0
616.18875,8,2010-12-09,21.0
447.2858,8,2010-12-09,22.0
158.090865,8,2010-12-09,23.0
139.17299666666668,8,2010-12-10,0.0
139.37121,8,2010-12-10,1.0
141.45556666666664,8,2010-12-10,2.0
132.41258333333332,8,2010-12-10,3.0
128.109415,8,2010-12-10,4.0
153.53401034482758,8,2010-12-10,5.0
109.73399333333332,8,2010-12-10,6.0
192.16317333333333,8,2010-12-10,7.0
653.9317666666666,8,2010-12-10,8.0
1159.1880333333336,8,2010-12-10,9.0
1056.89065,8,2010-12-10,10.0
793.0416,8,2010-12-10,11.0
794.6099999999999,8,2010-12-10,12.0
324.4195166666666,8,2010-12-10,13.0
474.4923,8,2010-12-10,14.0
428.2434666666667,8,2010-12-10,15.0
631.4977000000001,8,2010-12-10,16.0
157.39449999999997,8,2010-12-10,17.0
162.24861666666663,8,2010-12-10,18.0
567.3086666666667,8,2010-12-10,19.0
1471.945216666667,8,2010-12-10,20.0
286.48066166666666,8,2010-12-10,21.0
99.98291833333334,8,2010-12-10,22.0
137.40869166666667,8,2010-12-10,23.0
120.05727333333331,8,2010-12-11,0.0
183.74685166666663,8,2010-12-11,1.0
194.99113333333332,8,2010-12-11,2.0
123.31891166666668,8,2010-12-11,3.0
118.73806666666668,8,2010-12-11,4.0
115.08625862068963,8,2010-12-11,5.0
157.22353500000003,8,2010-12-11,6.0
94.55032,8,2010-12-11,7.0
177.51325000000003,8,2010-12-11,8.0
103.69278333333334,8,2010-12-11,9.0
175.1282,8,2010-12-11,10.0
130.58453333333335,8,2010-12-11,11.0
259.74873833333334,8,2010-12-11,12.0
140.13744,8,2010-12-11,13.0
146.67321666666666,8,2010-12-11,14.0
574.6695833333334,8,2010-12-11,15.0
647.5919916666666,8,2010-12-11,16.0
159.69625,8,2010-12-11,17.0
95.43862333333333,8,2010-12-11,18.0
166.17547666666667,8,2010-12-11,19.0
98.37432833333332,8,2010-12-11,20.0
146.51367333333337,8,2010-12-11,21.0
108.21337166666667,8,2010-12-11,22.0
