Pavg,iid,datetime,h
709.5455666666664,17,2010-11-28,0.0
374.1036833333333,17,2010-11-28,1.0
216.96475,17,2010-11-28,2.0
222.08824999999996,17,2010-11-28,3.0
209.9993333333333,17,2010-11-28,4.0
270.0958947368421,17,2010-11-28,5.0
227.21246666666664,17,2010-11-28,6.0
205.26798333333332,17,2010-11-28,7.0
762.4836666666666,17,2010-11-28,8.0
781.8436333333335,17,2010-11-28,9.0
1879.590416666667,17,2010-11-28,10.0
1571.685216666667,17,2010-11-28,11.0
1453.8840000000002,17,2010-11-28,12.0
1381.7088499999998,17,2010-11-28,13.0
1251.6251166666666,17,2010-11-28,14.0
1194.4036999999998,17,2010-11-28,15.0
966.2506333333332,17,2010-11-28,16.0
1077.11315,17,2010-11-28,17.0
779.7219166666669,17,2010-11-28,18.0
757.1335,17,2010-11-28,19.0
1586.3247833333337,17,2010-11-28,20.0
895.1947166666667,17,2010-11-28,21.0
408.2275666666666,17,2010-11-28,22.0
458.0849,17,2010-11-28,23.0
350.4834833333333,17,2010-11-29,0.0
212.6877666666667,17,2010-11-29,1.0
185.8041315,17,2010-11-29,2.0
241.29005000000004,17,2010-11-29,3.0
238.24361666666664,17,2010-11-29,4.0
186.1249310344828,17,2010-11-29,5.0
204.33026666666663,17,2010-11-29,6.0
376.63125,17,2010-11-29,7.0
1012.7768500000002,17,2010-11-29,8.0
3045.8782166666665,17,2010-11-29,9.0
1856.0811666666668,17,2010-11-29,10.0
2377.8301333333334,17,2010-11-29,11.0
1168.147033333334,17,2010-11-29,12.0
1131.9860833333332,17,2010-11-29,13.0
527.8471833333332,17,2010-11-29,14.0
1324.8382,17,2010-11-29,15.0
1189.4132833333335,17,2010-11-29,16.0
807.4223166666667,17,2010-11-29,17.0
705.5178166666667,17,2010-11-29,18.0
740.7007166666666,17,2010-11-29,19.0
954.8210833333331,17,2010-11-29,20.0
1446.0363166666668,17,2010-11-29,21.0
382.0229833333333,17,2010-11-29,22.0
425.9586666666667,17,2010-11-29,23.0
426.78075,17,2010-11-30,0.0
484.18838333333326,17,2010-11-30,1.0
246.03835,17,2010-11-30,2.0
238.13361666666663,17,2010-11-30,3.0
269.52545,17,2010-11-30,4.0
228.95289655172417,17,2010-11-30,5.0
290.60825,17,2010-11-30,6.0
723.9824166666668,17,2010-11-30,7.0
2294.727216666667,17,2010-11-30,8.0
979.9848500000002,17,2010-11-30,9.0
1002.90855,17,2010-11-30,10.0
998.5858333333332,17,2010-11-30,11.0
348.51334999999995,17,2010-11-30,12.0
235.0895,17,2010-11-30,13.0
544.76125,17,2010-11-30,14.0
1002.7780166666668,17,2010-11-30,15.0
971.0691,17,2010-11-30,16.0
987.0335833333332,17,2010-11-30,17.0
736.4675166666665,17,2010-11-30,18.0
780.4537499999999,17,2010-11-30,19.0
832.4189333333336,17,2010-11-30,20.0
654.7563000000002,17,2010-11-30,21.0
638.8571333333334,17,2010-11-30,22.0
297.8801833333334,17,2010-11-30,23.0
256.92041666666665,17,2010-12-01,0.0
251.2095666666667,17,2010-12-01,1.0
218.0837833333333,17,2010-12-01,2.0
282.1874,17,2010-12-01,3.0
333.39045,17,2010-12-01,4.0
680.8556206896552,17,2010-12-01,5.0
267.28861666666666,17,2010-12-01,6.0
233.1456666666666,17,2010-12-01,7.0
1058.8384333333331,17,2010-12-01,8.0
1347.0585166666667,17,2010-12-01,9.0
1129.1346666666666,17,2010-12-01,10.0
1409.9904166666663,17,2010-12-01,11.0
427.64005,17,2010-12-01,12.0
282.96926666666667,17,2010-12-01,13.0
584.94295,17,2010-12-01,14.0
982.20465,17,2010-12-01,15.0
983.2990333333332,17,2010-12-01,16.0
971.5113166666666,17,2010-12-01,17.0
770.3358333333332,17,2010-12-01,18.0
1768.5708000000002,17,2010-12-01,19.0
1836.88525,17,2010-12-01,20.0
764.0832000000001,17,2010-12-01,21.0
524.3436333333334,17,2010-12-01,22.0
472.2429333333333,17,2010-12-01,23.0
364.7676,17,2010-12-02,0.0
239.61148333333335,17,2010-12-02,1.0
244.61998333333327,17,2010-12-02,2.0
238.50743333333327,17,2010-12-02,3.0
295.67035,17,2010-12-02,4.0
311.7672456140352,17,2010-12-02,5.0
228.3360833333333,17,2010-12-02,6.0
711.1738,17,2010-12-02,7.0
2053.4995,17,2010-12-02,8.0
2622.386166666668,17,2010-12-02,9.0
2708.248666666666,17,2010-12-02,10.0
2842.5226666666667,17,2010-12-02,11.0
1553.41265,17,2010-12-02,12.0
1386.6782999999998,17,2010-12-02,13.0
1795.791283333333,17,2010-12-02,14.0
1786.8382333333334,17,2010-12-02,15.0
927.6740166666666,17,2010-12-02,16.0
980.6686,17,2010-12-02,17.0
712.6011166666667,17,2010-12-02,18.0
840.8023166666666,17,2010-12-02,19.0
752.8339,17,2010-12-02,20.0
1025.8393,17,2010-12-02,21.0
672.1343333333334,17,2010-12-02,22.0
509.11168333333336,17,2010-12-02,23.0
516.6923666666667,17,2010-12-03,0.0
241.9782,17,2010-12-03,1.0
234.69845,17,2010-12-03,2.0
261.4645333333333,17,2010-12-03,3.0
311.0391,17,2010-12-03,4.0
653.6702105263157,17,2010-12-03,5.0
240.2010666666667,17,2010-12-03,6.0
743.8784833333334,17,2010-12-03,7.0
2683.1252666666664,17,2010-12-03,8.0
2197.1705,17,2010-12-03,9.0
2915.04255,17,2010-12-03,10.0
