Pavg,iid,datetime,h
175.428595,4,2010-11-28,0.0
79.45236500000001,4,2010-11-28,1.0
121.316855,4,2010-11-28,2.0
67.23753333333335,4,2010-11-28,3.0
91.47468666666668,4,2010-11-28,4.0
94.5470327586207,4,2010-11-28,5.0
61.42506,4,2010-11-28,6.0
131.16458666666668,4,2010-11-28,7.0
119.21543666666663,4,2010-11-28,8.0
147.13950000000006,4,2010-11-28,9.0
57.26585,4,2010-11-28,10.0
109.46550333333332,4,2010-11-28,11.0
79.96183833333332,4,2010-11-28,12.0
76.66272000000001,4,2010-11-28,13.0
112.18812833333332,4,2010-11-28,14.0
46.277705000000005,4,2010-11-28,15.0
133.5953266666667,4,2010-11-28,16.0
51.37669666666667,4,2010-11-28,17.0
102.25893666666668,4,2010-11-28,18.0
87.58650166666665,4,2010-11-28,19.0
61.48449666666667,4,2010-11-28,20.0
133.73108166666665,4,2010-11-28,21.0
91.64422166666668,4,2010-11-28,22.0
169.93171500000005,4,2010-11-28,23.0
82.22687666666667,4,2010-11-29,0.0
100.46727,4,2010-11-29,1.0
85.97542166666663,4,2010-11-29,2.0
57.04005666666667,4,2010-11-29,3.0
100.19989333333334,4,2010-11-29,4.0
45.44454137931035,4,2010-11-29,5.0
121.39820666666668,4,2010-11-29,6.0
72.07526166666666,4,2010-11-29,7.0
84.114845,4,2010-11-29,8.0
99.57435166666666,4,2010-11-29,9.0
74.62252333333332,4,2010-11-29,10.0
222.0014833333333,4,2010-11-29,11.0
102.85378333333334,4,2010-11-29,12.0
111.1724,4,2010-11-29,13.0
102.63826333333334,4,2010-11-29,14.0
76.76897833333332,4,2010-11-29,15.0
136.50569333333334,4,2010-11-29,16.0
61.230515,4,2010-11-29,17.0
224.0300633333333,4,2010-11-29,18.0
233.445055,4,2010-11-29,19.0
179.56800666666666,4,2010-11-29,20.0
132.39702666666668,4,2010-11-29,21.0
142.68631333333332,4,2010-11-29,22.0
112.81926666666668,4,2010-11-29,23.0
137.85431333333332,4,2010-11-30,0.0
87.90739166666665,4,2010-11-30,1.0
94.83944,4,2010-11-30,2.0
81.39613666666668,4,2010-11-30,3.0
83.33441,4,2010-11-30,4.0
90.9910103448276,4,2010-11-30,5.0
77.00899166666665,4,2010-11-30,6.0
108.80499166666668,4,2010-11-30,7.0
51.41622333333333,4,2010-11-30,8.0
131.95488833333332,4,2010-11-30,9.0
140.57245000000003,4,2010-11-30,10.0
133.66478999999998,4,2010-11-30,11.0
47.77003166666666,4,2010-11-30,12.0
118.64499666666666,4,2010-11-30,13.0
58.76450333333334,4,2010-11-30,14.0
98.25765666666666,4,2010-11-30,15.0
80.53108166666667,4,2010-11-30,16.0
72.87773,4,2010-11-30,17.0
101.10966666666666,4,2010-11-30,18.0
50.417805,4,2010-11-30,19.0
283.8908666666666,4,2010-11-30,20.0
312.00674999999995,4,2010-11-30,21.0
134.37949833333334,4,2010-11-30,22.0
56.19402999999999,4,2010-11-30,23.0
89.45488000000002,4,2010-12-01,0.0
68.11828,4,2010-12-01,1.0
69.08267500000001,4,2010-12-01,2.0
79.51522166666665,4,2010-12-01,3.0
44.78508333333333,4,2010-12-01,4.0
108.45849310344828,4,2010-12-01,5.0
40.76077000000001,4,2010-12-01,6.0
117.33086,4,2010-12-01,7.0
63.788048333333336,4,2010-12-01,8.0
111.124155,4,2010-12-01,9.0
47.10895166666667,4,2010-12-01,10.0
93.439295,4,2010-12-01,11.0
148.64058666666668,4,2010-12-01,12.0
58.28342333333333,4,2010-12-01,13.0
104.11268833333332,4,2010-12-01,14.0
58.72509333333333,4,2010-12-01,15.0
168.9372166666667,4,2010-12-01,16.0
84.06333,4,2010-12-01,17.0
119.54467333333332,4,2010-12-01,18.0
44.56599500000001,4,2010-12-01,19.0
128.02949833333335,4,2010-12-01,20.0
92.73652666666663,4,2010-12-01,21.0
147.6557483333333,4,2010-12-01,22.0
84.45494666666667,4,2010-12-01,23.0
74.25587833333334,4,2010-12-02,0.0
85.66829833333333,4,2010-12-02,1.0
52.639003333333335,4,2010-12-02,2.0
107.43570666666666,4,2010-12-02,3.0
40.00255166666668,4,2010-12-02,4.0
119.5725448275862,4,2010-12-02,5.0
39.987815,4,2010-12-02,6.0
104.99682833333334,4,2010-12-02,7.0
76.21253166666665,4,2010-12-02,8.0
89.21665666666665,4,2010-12-02,9.0
702.6237483333334,4,2010-12-02,10.0
770.7943833333334,4,2010-12-02,11.0
192.58268,4,2010-12-02,12.0
143.16264166666667,4,2010-12-02,13.0
142.07256833333338,4,2010-12-02,14.0
60.155195,4,2010-12-02,15.0
131.89067666666668,4,2010-12-02,16.0
59.96753499999999,4,2010-12-02,17.0
131.31600666666668,4,2010-12-02,18.0
60.68405166666667,4,2010-12-02,19.0
126.4637566666667,4,2010-12-02,20.0
299.72513333333336,4,2010-12-02,21.0
143.08060666666665,4,2010-12-02,22.0
76.71190500000002,4,2010-12-02,23.0
185.8261633333333,4,2010-12-03,0.0
97.16400833333334,4,2010-12-03,1.0
149.7080183333333,4,2010-12-03,2.0
40.00629833333333,4,2010-12-03,3.0
87.13825333333334,4,2010-12-03,4.0
47.53857931034483,4,2010-12-03,5.0
90.16289166666664,4,2010-12-03,6.0
75.27552333333334,4,2010-12-03,7.0
67.28703999999999,4,2010-12-03,8.0
145.09278166666664,4,2010-12-03,9.0
261.50405000000006,4,2010-12-03,10.0
171.16799999999998,4,2010-12-03,11.0
136.28387666666669,4,2010-12-03,12.0
104.5733083333333,4,2010-12-03,13.0
132.87605,4,2010-12-03,14.0
94.499665,4,2010-12-03,15.0
132.5592333333333,4,2010-12-03,16.0
95.72856999999998,4,2010-12-03,17.0
130.97395,4,2010-12-03,18.0
137.41135333333332,4,2010-12-03,19.0
744.6860166666665,4,2010-12-03,20.0
667.1192333333333,4,2010-12-03,21.0
185.268625,4,2010-12-03,22.0
171.7795933333333,4,2010-12-03,23.0
133.19298333333333,4,2010-12-04,0.0
124.60268333333332,4,2010-12-04,1.0
86.70816666666666,4,2010-12-04,2.0
115.31111666666666,4,2010-12-04,3.0
95.57330166666664,4,2010-12-04,4.0
132.38318965517243,4,2010-12-04,5.0
103.06583,4,2010-12-04,6.0
137.6573833333333,4,2010-12-04,7.0
163.53189333333333,4,2010-12-04,8.0
140.95544999999998,4,2010-12-04,9.0
127.246555,4,2010-12-04,10.0
106.01815166666668,4,2010-12-04,11.0
135.22606666666667,4,2010-12-04,12.0
102.1239,4,2010-12-04,13.0
138.8228333333333,4,2010-12-04,14.0
170.25621666666666,4,2010-12-04,15.0
345.6707833333334,4,2010-12-04,16.0
86.399975,4,2010-12-04,17.0
76.37975833333333,4,2010-12-04,18.0
164.76053000000002,4,2010-12-04,19.0
322.5122583333333,4,2010-12-04,20.0
115.61189666666664,4,2010-12-04,21.0
123.22303166666669,4,2010-12-04,22.0
46.740023333333326,4,2010-12-04,23.0
115.25558166666669,4,2010-12-05,0.0
56.34211499999999,4,2010-12-05,1.0
107.97001333333333,4,2010-12-05,2.0
59.56597833333334,4,2010-12-05,3.0
105.01710666666666,4,2010-12-05,4.0
54.83708965517241,4,2010-12-05,5.0
111.66169666666666,4,2010-12-05,6.0
49.1594,4,2010-12-05,7.0
120.85781666666664,4,2010-12-05,8.0
100.38735833333337,4,2010-12-05,9.0
235.35225,4,2010-12-05,10.0
421.78048999999993,4,2010-12-05,11.0
337.6164833333333,4,2010-12-05,12.0
356.01536666666664,4,2010-12-05,13.0
490.7838833333333,4,2010-12-05,14.0
291.45713333333333,4,2010-12-05,15.0
266.3840666666667,4,2010-12-05,16.0
136.47096666666667,4,2010-12-05,17.0
68.80853833333332,4,2010-12-05,18.0
94.78836166666665,4,2010-12-05,19.0
74.82188,4,2010-12-05,20.0
300.8110450000001,4,2010-12-05,21.0
112.19652166666668,4,2010-12-05,22.0
104.13256666666668,4,2010-12-05,23.0
76.82984333333334,4,2010-12-06,0.0
92.24804,4,2010-12-06,1.0
42.90752333333334,4,2010-12-06,2.0
95.86059333333334,4,2010-12-06,3.0
38.34137333333332,4,2010-12-06,4.0
126.71053448275862,4,2010-12-06,5.0
42.32845166666667,4,2010-12-06,6.0
112.29269333333332,4,2010-12-06,7.0
60.65559333333333,4,2010-12-06,8.0
100.46192,4,2010-12-06,9.0
152.01659666666666,4,2010-12-06,10.0
87.23375333333334,4,2010-12-06,11.0
175.69930000000002,4,2010-12-06,12.0
117.00728666666669,4,2010-12-06,13.0
85.35935833333332,4,2010-12-06,14.0
62.820863333333335,4,2010-12-06,15.0
90.46842166666669,4,2010-12-06,16.0
68.38990833333334,4,2010-12-06,17.0
174.23750000000004,4,2010-12-06,18.0
240.63087166666665,4,2010-12-06,19.0
81.90631166666665,4,2010-12-06,20.0
75.48138666666665,4,2010-12-06,21.0
83.82868,4,2010-12-06,22.0
82.12625666666668,4,2010-12-06,23.0
138.76361,4,2010-12-07,0.0
103.27405833333331,4,2010-12-07,1.0
124.80386833333334,4,2010-12-07,2.0
54.108655,4,2010-12-07,3.0
96.07749833333332,4,2010-12-07,4.0
44.28754745762712,4,2010-12-07,5.0
116.81064666666664,4,2010-12-07,6.0
50.857975,4,2010-12-07,7.0
119.68379999999998,4,2010-12-07,8.0
42.00365333333333,4,2010-12-07,9.0
126.04413666666666,4,2010-12-07,10.0
70.21665,4,2010-12-07,11.0
89.091185,4,2010-12-07,12.0
74.01138166666667,4,2010-12-07,13.0
80.78827666666666,4,2010-12-07,14.0
80.86472333333334,4,2010-12-07,15.0
72.46621999999999,4,2010-12-07,16.0
88.54507166666667,4,2010-12-07,17.0
102.598745,4,2010-12-07,18.0
101.28947833333336,4,2010-12-07,19.0
132.2054666666667,4,2010-12-07,20.0
174.88899333333333,4,2010-12-07,21.0
154.57926833333332,4,2010-12-07,22.0
137.406145,4,2010-12-07,23.0
186.49611,4,2010-12-08,0.0
89.86456500000003,4,2010-12-08,1.0
52.698675,4,2010-12-08,2.0
81.07335000000002,4,2010-12-08,3.0
45.487088333333325,4,2010-12-08,4.0
110.779774137931,4,2010-12-08,5.0
40.93379166666666,4,2010-12-08,6.0
117.85526833333331,4,2010-12-08,7.0
41.92056833333332,4,2010-12-08,8.0
119.33523833333332,4,2010-12-08,9.0
124.068415,4,2010-12-08,10.0
118.35100666666668,4,2010-12-08,11.0
42.17143166666666,4,2010-12-08,12.0
119.92792333333333,4,2010-12-08,13.0
42.49385166666666,4,2010-12-08,14.0
138.53716666666665,4,2010-12-08,15.0
135.27693333333335,4,2010-12-08,16.0
106.97407666666666,4,2010-12-08,17.0
439.154775,4,2010-12-08,18.0
114.07403666666669,4,2010-12-08,19.0
112.794055,4,2010-12-08,20.0
96.30068666666668,4,2010-12-08,21.0
360.60136666666665,4,2010-12-08,22.0
98.17875166666664,4,2010-12-08,23.0
69.63697833333335,4,2010-12-09,0.0
105.71737,4,2010-12-09,1.0
54.23763999999999,4,2010-12-09,2.0
79.59054833333332,4,2010-12-09,3.0
78.49926,4,2010-12-09,4.0
55.067627586206896,4,2010-12-09,5.0
105.93495333333334,4,2010-12-09,6.0
41.22748666666667,4,2010-12-09,7.0
232.67267166666667,4,2010-12-09,8.0
68.93670833333333,4,2010-12-09,9.0
82.00536333333335,4,2010-12-09,10.0
78.76209333333333,4,2010-12-09,11.0
122.12959666666669,4,2010-12-09,12.0
134.34866166666666,4,2010-12-09,13.0
291.0584083333334,4,2010-12-09,14.0
848.8823616666667,4,2010-12-09,15.0
120.95457833333332,4,2010-12-09,16.0
503.78655,4,2010-12-09,17.0
280.64441666666664,4,2010-12-09,18.0
138.665685,4,2010-12-09,19.0
113.54997833333336,4,2010-12-09,20.0
77.32046166666666,4,2010-12-09,21.0
119.49475,4,2010-12-09,22.0
69.50644000000001,4,2010-12-09,23.0
131.828205,4,2010-12-10,0.0
36.24556666666667,4,2010-12-10,1.0
108.74219666666666,4,2010-12-10,2.0
41.82120666666667,4,2010-12-10,3.0
102.46842666666666,4,2010-12-10,4.0
40.86745517241379,4,2010-12-10,5.0
105.56255666666668,4,2010-12-10,6.0
73.33447500000001,4,2010-12-10,7.0
240.4262666666667,4,2010-12-10,8.0
71.4768616666667,4,2010-12-10,9.0
79.94514,4,2010-12-10,10.0
86.86023,4,2010-12-10,11.0
64.60002666666666,4,2010-12-10,12.0
105.75600666666668,4,2010-12-10,13.0
45.31815666666667,4,2010-12-10,14.0
124.61867666666669,4,2010-12-10,15.0
45.79892666666667,4,2010-12-10,16.0
131.91106833333333,4,2010-12-10,17.0
194.3140666666667,4,2010-12-10,18.0
282.8423166666667,4,2010-12-10,19.0
637.6997666666666,4,2010-12-10,20.0
1266.4087333333332,4,2010-12-10,21.0
175.66548333333333,4,2010-12-10,22.0
226.685695,4,2010-12-10,23.0
45.414278333333336,4,2010-12-11,0.0
112.20463,4,2010-12-11,1.0
42.96526000000001,4,2010-12-11,2.0
85.60510500000001,4,2010-12-11,3.0
51.524636666666666,4,2010-12-11,4.0
86.87323275862069,4,2010-12-11,5.0
73.99621499999999,4,2010-12-11,6.0
74.50861166666667,4,2010-12-11,7.0
88.06639833333334,4,2010-12-11,8.0
86.27691499999999,4,2010-12-11,9.0
95.18675666666668,4,2010-12-11,10.0
47.348578333333336,4,2010-12-11,11.0
113.39784166666666,4,2010-12-11,12.0
42.387236666666674,4,2010-12-11,13.0
125.650625,4,2010-12-11,14.0
131.7729633333333,4,2010-12-11,15.0
191.2458333333333,4,2010-12-11,16.0
94.37233833333336,4,2010-12-11,17.0
121.99500333333332,4,2010-12-11,18.0
75.99290833333333,4,2010-12-11,19.0
159.6792716666667,4,2010-12-11,20.0
276.75285,4,2010-12-11,21.0
486.3246833333334,4,2010-12-11,22.0
152.09060333333335,4,2010-12-11,23.0
141.46996,4,2010-12-12,0.0
85.06288833333333,4,2010-12-12,1.0
96.84695333333332,4,2010-12-12,2.0
57.58576833333333,4,2010-12-12,3.0
79.091305,4,2010-12-12,4.0
65.4237724137931,4,2010-12-12,5.0
90.45197333333331,4,2010-12-12,6.0
126.00656166666668,4,2010-12-12,7.0
133.32246,4,2010-12-12,8.0
218.88121666666663,4,2010-12-12,9.0
149.1314833333333,4,2010-12-12,10.0
167.57223333333332,4,2010-12-12,11.0
120.70756666666666,4,2010-12-12,12.0
369.59386666666666,4,2010-12-12,13.0
322.66234999999995,4,2010-12-12,14.0
188.2969833333333,4,2010-12-12,15.0
66.120965,4,2010-12-12,16.0
139.46041333333332,4,2010-12-12,17.0
62.39724833333333,4,2010-12-12,18.0
946.4423633333332,4,2010-12-12,19.0
673.1923499999999,4,2010-12-12,20.0
226.32578333333333,4,2010-12-12,21.0
193.99686666666668,4,2010-12-12,22.0
143.26574,4,2010-12-12,23.0
99.27360000000002,4,2010-12-13,0.0
63.13112999999999,4,2010-12-13,1.0
112.78101166666666,4,2010-12-13,2.0
48.824160000000006,4,2010-12-13,3.0
119.33043166666666,4,2010-12-13,4.0
48.04637586206896,4,2010-12-13,5.0
106.13581,4,2010-12-13,6.0
76.10771000000001,4,2010-12-13,7.0
99.13942166666666,4,2010-12-13,8.0
280.29465,4,2010-12-13,9.0
136.44476333333336,4,2010-12-13,10.0
126.23521166666669,4,2010-12-13,11.0
49.097135,4,2010-12-13,12.0
171.88614333333334,4,2010-12-13,13.0
73.97460166666666,4,2010-12-13,14.0
87.41237000000001,4,2010-12-13,15.0
93.55097333333336,4,2010-12-13,16.0
189.0588766666667,4,2010-12-13,17.0
244.78132333333332,4,2010-12-13,18.0
101.854975,4,2010-12-13,19.0
75.12057833333331,4,2010-12-13,20.0
96.40297833333332,4,2010-12-13,21.0
79.74338833333333,4,2010-12-13,22.0
87.22990666666666,4,2010-12-13,23.0
84.72772833333332,4,2010-12-14,0.0
80.88983,4,2010-12-14,1.0
99.18412166666666,4,2010-12-14,2.0
50.47610499999999,4,2010-12-14,3.0
98.08282333333334,4,2010-12-14,4.0
49.09722241379309,4,2010-12-14,5.0
125.25566166666664,4,2010-12-14,6.0
55.181810000000006,4,2010-12-14,7.0
111.46198000000004,4,2010-12-14,8.0
62.47066333333334,4,2010-12-14,9.0
105.58980333333332,4,2010-12-14,10.0
86.759935,4,2010-12-14,11.0
67.45711666666666,4,2010-12-14,12.0
112.53239166666664,4,2010-12-14,13.0
48.60715,4,2010-12-14,14.0
130.71311666666668,4,2010-12-14,15.0
48.32122499999999,4,2010-12-14,16.0
118.01019833333336,4,2010-12-14,17.0
63.33512,4,2010-12-14,18.0
90.96092833333334,4,2010-12-14,19.0
86.95173000000001,4,2010-12-14,20.0
137.13096833333333,4,2010-12-14,21.0
130.73024666666666,4,2010-12-14,22.0
49.457386666666665,4,2010-12-14,23.0
118.73781000000002,4,2010-12-15,0.0
42.364745,4,2010-12-15,1.0
101.78505666666666,4,2010-12-15,2.0
45.28297333333333,4,2010-12-15,3.0
110.40425833333332,4,2010-12-15,4.0
46.85555344827586,4,2010-12-15,5.0
111.47991833333332,4,2010-12-15,6.0
62.491463333333336,4,2010-12-15,7.0
94.37812833333334,4,2010-12-15,8.0
333.55536,4,2010-12-15,9.0
764.8219016666666,4,2010-12-15,10.0
250.00438,4,2010-12-15,11.0
80.36124333333333,4,2010-12-15,12.0
132.756155,4,2010-12-15,13.0
48.16233833333333,4,2010-12-15,14.0
173.32627,4,2010-12-15,15.0
933.9556166666666,4,2010-12-15,16.0
211.247555,4,2010-12-15,17.0
489.4084333333333,4,2010-12-15,18.0
326.8972999999999,4,2010-12-15,19.0
226.72666666666663,4,2010-12-15,20.0
165.97715000000005,4,2010-12-15,21.0
243.88705,4,2010-12-15,22.0
565.9799800000002,4,2010-12-15,23.0
490.1489316666666,4,2010-12-16,0.0
84.33292666666667,4,2010-12-16,1.0
92.94998833333332,4,2010-12-16,2.0
61.17189166666666,4,2010-12-16,3.0
79.03611666666667,4,2010-12-16,4.0
81.64340172413792,4,2010-12-16,5.0
117.49335833333336,4,2010-12-16,6.0
867.9275233333333,4,2010-12-16,7.0
96.46930833333334,4,2010-12-16,8.0
145.90640500000003,4,2010-12-16,9.0
102.04816833333332,4,2010-12-16,10.0
288.48336166666667,4,2010-12-16,11.0
95.78255666666664,4,2010-12-16,12.0
537.0346883333334,4,2010-12-16,13.0
189.24505333333332,4,2010-12-16,14.0
705.19692,4,2010-12-16,15.0
789.4089666666666,4,2010-12-16,16.0
343.85935,4,2010-12-16,17.0
979.8864333333332,4,2010-12-16,18.0
390.59016666666673,4,2010-12-16,19.0
862.9944500000001,4,2010-12-16,20.0
849.1559166666667,4,2010-12-16,21.0
180.90061666666665,4,2010-12-16,22.0
124.45741833333334,4,2010-12-16,23.0
80.050465,4,2010-12-17,0.0
107.60208666666666,4,2010-12-17,1.0
46.215628333333335,4,2010-12-17,2.0
120.141455,4,2010-12-17,3.0
41.54068166666666,4,2010-12-17,4.0
117.26374655172413,4,2010-12-17,5.0
65.18726333333333,4,2010-12-17,6.0
95.76259,4,2010-12-17,7.0
88.65269166666666,4,2010-12-17,8.0
62.14175499999999,4,2010-12-17,9.0
501.3203000000001,4,2010-12-17,10.0
208.29183000000003,4,2010-12-17,11.0
111.171805,4,2010-12-17,12.0
40.99039166666667,4,2010-12-17,13.0
121.94822166666668,4,2010-12-17,14.0
43.943998333333326,4,2010-12-17,15.0
94.18031166666668,4,2010-12-17,16.0
69.316495,4,2010-12-17,17.0
67.24436999999999,4,2010-12-17,18.0
95.479955,4,2010-12-17,19.0
40.68276833333334,4,2010-12-17,20.0
