Pavg,iid,datetime,h
311.48913333333337,5,2010-11-28,0.0
314.0116333333333,5,2010-11-28,1.0
282.97328333333337,5,2010-11-28,2.0
303.4154833333333,5,2010-11-28,3.0
292.7580166666666,5,2010-11-28,4.0
320.7490862068965,5,2010-11-28,5.0
290.17481666666663,5,2010-11-28,6.0
311.75573333333324,5,2010-11-28,7.0
300.60856666666666,5,2010-11-28,8.0
361.2579333333333,5,2010-11-28,9.0
398.77481666666665,5,2010-11-28,10.0
856.7607666666668,5,2010-11-28,11.0
1496.588533333333,5,2010-11-28,12.0
908.1526333333336,5,2010-11-28,13.0
764.4477666666666,5,2010-11-28,14.0
1527.497366666667,5,2010-11-28,15.0
1446.4610500000003,5,2010-11-28,16.0
803.482,5,2010-11-28,17.0
728.4796333333333,5,2010-11-28,18.0
735.4874833333334,5,2010-11-28,19.0
789.6740666666666,5,2010-11-28,20.0
848.4090166666666,5,2010-11-28,21.0
564.3620833333333,5,2010-11-28,22.0
475.6019333333334,5,2010-11-28,23.0
467.8484666666667,5,2010-11-29,0.0
280.85848333333337,5,2010-11-29,1.0
333.3150999999999,5,2010-11-29,2.0
316.41431666666665,5,2010-11-29,3.0
275.40166666666664,5,2010-11-29,4.0
327.0777068965518,5,2010-11-29,5.0
263.3935166666667,5,2010-11-29,6.0
596.8734999999999,5,2010-11-29,7.0
299.99425,5,2010-11-29,8.0
323.4800666666667,5,2010-11-29,9.0
305.17523333333327,5,2010-11-29,10.0
315.57396666666665,5,2010-11-29,11.0
594.0670666666667,5,2010-11-29,12.0
398.9444333333333,5,2010-11-29,13.0
577.5142666666668,5,2010-11-29,14.0
350.66806666666673,5,2010-11-29,15.0
410.0838,5,2010-11-29,16.0
483.87295,5,2010-11-29,17.0
548.8688166666667,5,2010-11-29,18.0
714.5624666666666,5,2010-11-29,19.0
1260.2479833333334,5,2010-11-29,20.0
1498.37335,5,2010-11-29,21.0
714.5177333333334,5,2010-11-29,22.0
1226.2911,5,2010-11-29,23.0
455.7667,5,2010-11-30,0.0
361.1232,5,2010-11-30,1.0
366.2876333333333,5,2010-11-30,2.0
358.7331833333332,5,2010-11-30,3.0
395.2726166666667,5,2010-11-30,4.0
377.1923448275861,5,2010-11-30,5.0
397.5550333333333,5,2010-11-30,6.0
524.57035,5,2010-11-30,7.0
513.4746666666667,5,2010-11-30,8.0
517.7673833333333,5,2010-11-30,9.0
479.1984833333333,5,2010-11-30,10.0
426.1172666666667,5,2010-11-30,11.0
1086.1372666666666,5,2010-11-30,12.0
576.3330166666667,5,2010-11-30,13.0
525.9471,5,2010-11-30,14.0
406.584954,5,2010-11-30,15.0
512.63375,5,2010-11-30,16.0
454.38855,5,2010-11-30,17.0
709.4032666666667,5,2010-11-30,18.0
666.5676666666669,5,2010-11-30,19.0
619.7405833333333,5,2010-11-30,20.0
870.5826333333332,5,2010-11-30,21.0
609.9427166666666,5,2010-11-30,22.0
720.9227500000001,5,2010-11-30,23.0
657.7746,5,2010-12-01,0.0
694.4447333333334,5,2010-12-01,1.0
346.2920500000001,5,2010-12-01,2.0
427.12485,5,2010-12-01,3.0
337.75204999999994,5,2010-12-01,4.0
366.5531206896552,5,2010-12-01,5.0
364.64756666666665,5,2010-12-01,6.0
345.15275,5,2010-12-01,7.0
619.98815,5,2010-12-01,8.0
356.28445,5,2010-12-01,9.0
513.5948166666666,5,2010-12-01,10.0
310.5174833333333,5,2010-12-01,11.0
376.7800500000001,5,2010-12-01,12.0
321.3086833333333,5,2010-12-01,13.0
386.27865,5,2010-12-01,14.0
370.22041666666667,5,2010-12-01,15.0
355.1293833333333,5,2010-12-01,16.0
409.9462,5,2010-12-01,17.0
313.0214666666667,5,2010-12-01,18.0
391.4001833333333,5,2010-12-01,19.0
