2;1;199
2;0;809
3;2;571
3;0;237
4;2;455
4;3;383
5;4;338
5;0;289
6;0;124
6;3;313
7;4;417
7;1;539
8;5;208
8;3;118
9;4;369
9;8;638
10;3;596
10;1;195
11;8;397
11;9;263
12;1;179
12;10;370
13;11;51
13;5;447
14;10;103
14;2;89
15;2;250
15;10;268
16;10;394
16;6;795
17;5;212
17;11;608
18;4;356
18;13;428
19;18;540
19;13;207
20;11;56
20;18;396
21;15;138
21;11;280
22;8;563
22;15;123
23;21;319
23;20;462
24;6;486
24;5;825
25;19;446
25;22;137
26;23;252
26;12;261
27;26;333
27;1;210
28;6;266
28;7;139
29;1;639
29;11;402
30;8;351
30;28;153
31;13;188
31;21;378
32;29;170
32;11;234
33;14;463
33;32;49
34;13;571
34;0;239
35;8;433
35;7;351
36;23;269
36;0;294
37;6;1033
37;16;239
38;5;173
38;3;202
39;22;203
39;10;365
40;35;275
40;28;412
41;30;351
41;40;228
42;23;369
42;29;658
43;19;211
43;4;72
44;16;196
44;30;390
45;29;561
45;7;171
46;9;68
46;20;239
47;23;314
47;0;338
48;18;552
48;25;306
49;0;184
49;42;122
50;44;371
50;36;9
51;24;63
51;6;466
52;19;480
52;26;113
53;46;30
53;15;271
54;45;730
54;47;307
55;43;48
55;20;82
56;23;597
56;45;434
57;0;89
57;6;36
58;48;233
58;14;120
59;33;221
59;21;234
60;43;566
60;0;243
61;48;551
61;10;485
62;2;613
62;5;595
63;60;118
63;6;420
64;38;241
64;7;359
65;22;150
65;7;227
66;62;284
66;50;178
67;23;108
67;41;389
68;29;122
68;33;3
69;44;469
69;24;160
70;2;114
70;14;184
71;52;149
71;10;495
72;5;48
72;38;126
73;43;62
73;61;324
74;2;158
74;1;356
75;62;442
75;38;261
76;71;46
76;11;528
77;4;215
77;45;30
78;55;512
78;23;49
79;40;694
79;68;524
80;49;214
80;2;421
81;64;116
81;75;49
82;0;201
82;13;388
83;6;517
83;54;154
84;64;160
84;3;390
85;30;271
85;83;29
86;37;104
86;79;280
87;80;469
87;54;520
88;33;95
88;61;64
89;51;669
89;15;168
90;5;86
90;82;237
91;24;41
91;80;699
92;1;341
92;59;55
93;83;286
93;78;66
94;82;516
94;43;124
95;71;354
95;33;501
96;66;588
96;23;199
97;2;221
97;73;202
98;53;370
98;59;310
99;16;602
99;50;235
100;78;340
100;21;598
101;66;415
101;97;838
102;19;53
102;38;21
103;37;866
103;6;178
104;81;839
104;2;146
105;70;228
105;33;55
106;16;220
106;2;187
107;46;368
107;93;221
108;49;496
108;59;161
109;88;256
109;97;319
110;14;495
110;7;361
111;36;266
111;102;171
112;21;181
112;110;345
113;97;121
113;33;82
114;82;340
114;19;191
115;95;298
115;71;260
116;59;581
116;82;765
117;68;591
117;7;164
118;27;159
118;40;557
119;33;76
119;13;223
120;89;586
120;23;572
121;46;669
121;101;74
122;91;273
122;83;117
123;95;268
123;108;425
124;14;177
124;13;118
125;119;665
125;35;220
126;6;191
126;28;224
127;126;214
127;99;43
128;0;176
128;34;76
129;87;284
129;11;616
130;6;100
130;34;236
131;8;37
131;107;246
132;6;290
132;121;208
133;39;286
133;15;73
134;97;664
134;121;290
135;134;550
135;79;360
136;69;152
136;110;365
137;33;72
137;42;572
138;81;102
138;17;298
139;36;269
139;35;232
140;12;247
140;96;119
141;33;223
141;92;178
142;23;109
142;25;118
143;94;287
143;13;202
144;48;488
144;116;81
145;8;428
145;77;432
146;97;401
146;9;316
147;27;220
147;62;525
148;129;305
148;26;326
149;46;138
149;32;161
150;5;151
150;0;141
151;39;224
151;27;46
152;27;261
152;26;92
153;107;470
153;96;70
154;21;592
154;134;120
155;64;79
155;117;243
156;82;440
156;65;47
157;43;111
157;73;87
158;137;548
158;39;211
159;149;247
159;113;354
160;113;500
160;13;232
161;78;76
161;133;285
162;14;427
162;39;236
163;50;426
163;126;381
164;161;137
164;34;282
165;39;245
165;53;586
166;29;731
166;45;234
167;138;124
167;117;205
168;98;76
168;63;542
169;22;276
169;151;488
170;107;117
170;20;387
171;62;144
171;94;576
172;55;763
172;133;369
173;125;364
173;169;246
174;110;264
174;51;141
175;12;262
175;80;418
176;148;387
176;30;467
177;161;139
177;78;191
178;78;383
178;119;748
179;86;104
179;16;160
180;47;494
180;169;20
181;102;160
181;80;248
182;98;93
182;7;483
183;23;552
183;21;712
184;80;230
184;99;576
185;122;259
185;99;46
186;48;422
186;176;415
187;55;66
187;157;119
188;78;291
188;183;517
189;184;219
189;183;415
190;120;53
190;167;104
191;61;364
191;13;277
192;105;169
192;88;69
193;164;608
193;27;138
194;72;936
194;165;162
195;185;67
195;26;635
196;153;324
196;193;141
197;100;149
197;103;70
198;175;385
198;163;315
199;59;552
199;46;507
0;25;529
0;23;503
1;184;299
1;152;155
