timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,88.24509499999999,1,-88.24509499999999
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,97.03206333333333,1,-97.03206333333333
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,265.475255,1,-265.475255
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,133.4925233333333,1,-133.4925233333333
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,46.772055,1,-46.772055
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,346.59901929824565,1,-346.59901929824565
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,156.69750666666667,1,-156.69750666666667
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,53.866415,1,-53.866415
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,40.54958333333333,1,466.8844166666667
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,86.22696499999999,1,1057.590035
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,56.92427166666666,1,1634.4797283333332
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,61.55293,1,1800.90507
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,49.82391666666668,1,1799.4970833333332
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,66.53332999999999,1,1274.28567
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,77.38123833333334,1,1204.3117616666666
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,81.52439833333332,1,589.1366016666666
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,263.9597666666666,1,-17.222766666666615
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,200.28942833333332,1,-200.28942833333332
2010-11-28 18:00:00,2010-11-28,18,0,0,16.2,0.0,16.2,0.0,119.08731666666668,1,-119.08731666666668
2010-11-28 19:00:00,2010-11-28,19,0,0,15.3,0.0,15.3,0.0,149.47057999999998,1,-149.47057999999998
2010-11-28 20:00:00,2010-11-28,20,0,0,14.5,0.0,14.5,0.0,326.1540583333333,1,-326.1540583333333
2010-11-28 21:00:00,2010-11-28,21,0,0,13.9,0.0,13.9,0.0,116.4629183333333,1,-116.4629183333333
2010-11-28 22:00:00,2010-11-28,22,0,0,13.4,0.0,13.4,0.0,139.02135,1,-139.02135
2010-11-28 23:00:00,2010-11-28,23,0,0,13.0,0.0,13.0,0.0,110.40859333333331,1,-110.40859333333331
2010-11-29 00:00:00,2010-11-29,0,0,0,12.6,0.0,12.6,0.0,82.39841166666666,1,-82.39841166666666
2010-11-29 01:00:00,2010-11-29,1,0,0,12.2,0.0,12.2,0.0,77.29387,1,-77.29387
2010-11-29 02:00:00,2010-11-29,2,0,0,11.8,0.0,11.8,0.0,91.40253333333337,1,-91.40253333333337
2010-11-29 03:00:00,2010-11-29,3,0,0,11.4,0.0,11.4,0.0,103.45070833333334,1,-103.45070833333334
2010-11-29 04:00:00,2010-11-29,4,0,0,11.0,0.0,11.0,0.0,39.97324166666666,1,-39.97324166666666
