timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,58.67438333333334,7,-58.67438333333334
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,59.37148166666667,7,-59.37148166666667
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,58.399,7,-58.399
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,59.28721500000001,7,-59.28721500000001
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,59.93667166666667,7,-59.93667166666667
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,60.985577586206894,7,-60.985577586206894
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,57.95613999999999,7,-57.95613999999999
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,58.04520666666666,7,-58.04520666666666
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,59.11286166666666,7,448.32113833333335
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,57.81241166666667,7,1086.0045883333332
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,58.2886,7,1633.1154
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,61.82760833333334,7,1800.6303916666668
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,59.721655000000005,7,1789.599345
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,60.13929833333332,7,1280.6797016666667
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,60.235301666666665,7,1221.4576983333334
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,60.80091,7,609.8600899999999
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,60.99606666666667,7,185.7409333333333
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,61.223436666666665,7,-61.223436666666665
2010-11-28 18:00:00,2010-11-28,18,0,0,16.2,0.0,16.2,0.0,60.64117,7,-60.64117
2010-11-28 19:00:00,2010-11-28,19,0,0,15.3,0.0,15.3,0.0,61.745155,7,-61.745155
2010-11-28 20:00:00,2010-11-28,20,0,0,14.5,0.0,14.5,0.0,59.10898999999999,7,-59.10898999999999
2010-11-28 21:00:00,2010-11-28,21,0,0,13.9,0.0,13.9,0.0,58.23779666666667,7,-58.23779666666667
2010-11-28 22:00:00,2010-11-28,22,0,0,13.4,0.0,13.4,0.0,58.21660500000001,7,-58.21660500000001
2010-11-28 23:00:00,2010-11-28,23,0,0,13.0,0.0,13.0,0.0,58.96200666666666,7,-58.96200666666666
2010-11-29 00:00:00,2010-11-29,0,0,0,12.6,0.0,12.6,0.0,58.93445666666667,7,-58.93445666666667
2010-11-29 01:00:00,2010-11-29,1,0,0,12.2,0.0,12.2,0.0,58.22939833333333,7,-58.22939833333333
2010-11-29 02:00:00,2010-11-29,2,0,0,11.8,0.0,11.8,0.0,59.54014500000001,7,-59.54014500000001
2010-11-29 03:00:00,2010-11-29,3,0,0,11.4,0.0,11.4,0.0,58.89181666666666,7,-58.89181666666666
2010-11-29 04:00:00,2010-11-29,4,0,0,11.0,0.0,11.0,0.0,59.66402333333333,7,-59.66402333333333
2010-11-29 05:00:00,2010-11-29,5,0,0,10.6,0.0,10.6,0.0,59.75987586206897,7,-59.75987586206897
2010-11-29 06:00:00,2010-11-29,6,0,0,10.3,0.0,10.3,0.0,58.84105833333333,7,-58.84105833333333
2010-11-29 07:00:00,2010-11-29,7,176,19,10.5,0.0,10.5,0.0,59.43744166666667,7,-59.43744166666667
2010-11-29 08:00:00,2010-11-29,8,276,83,11.4,185.555,18.79,576.551,59.52531666666666,7,517.0256833333334
2010-11-29 09:00:00,2010-11-29,9,434,110,12.8,342.979,26.882,1172.298,59.97450500000001,7,1112.323495
2010-11-29 10:00:00,2010-11-29,10,559,110,14.5,501.896,35.117,1675.804,267.5688783333333,7,1408.2351216666668
2010-11-29 11:00:00,2010-11-29,11,628,103,16.2,613.333,41.356,1989.502,66.11889,7,1923.38311
2010-11-29 12:00:00,2010-11-29,12,628,103,17.7,650.122,44.34,2076.777,57.66126333333332,7,2019.1157366666664
2010-11-29 13:00:00,2010-11-29,13,559,110,18.7,599.141,43.247,1920.398,57.99131166666667,7,1862.4066883333328
2010-11-29 14:00:00,2010-11-29,14,434,110,19.0,467.292,38.159,1528.274,57.521613333333335,7,1470.7523866666666
