timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,170.69101666666668,8,-170.69101666666668
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,113.21053166666668,8,-113.21053166666668
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,103.092195,8,-103.092195
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,107.74443666666666,8,-107.74443666666666
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,112.24656833333331,8,-112.24656833333331
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,104.09472931034485,8,-104.09472931034485
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,145.422405,8,-145.422405
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,79.56803333333333,8,-79.56803333333333
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,147.3862816666667,8,360.04771833333336
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,198.48080666666664,8,945.3361933333332
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,169.04614666666666,8,1522.3578533333334
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,723.7413666666666,8,1138.7166333333334
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,620.6447499999999,8,1228.67625
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,657.0500666666667,8,683.7689333333333
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,152.7442033333333,8,1128.9487966666666
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,109.80770333333334,8,560.8532966666667
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,125.08002833333332,8,121.65697166666668
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,115.71643666666664,8,-115.71643666666664
2010-11-28 18:00:00,2010-11-28,18,0,0,16.2,0.0,16.2,0.0,100.35931,8,-100.35931
2010-11-28 19:00:00,2010-11-28,19,0,0,15.3,0.0,15.3,0.0,128.37295,8,-128.37295
2010-11-28 20:00:00,2010-11-28,20,0,0,14.5,0.0,14.5,0.0,84.22143666666666,8,-84.22143666666666
2010-11-28 21:00:00,2010-11-28,21,0,0,13.9,0.0,13.9,0.0,125.49836833333332,8,-125.49836833333332
2010-11-28 22:00:00,2010-11-28,22,0,0,13.4,0.0,13.4,0.0,820.5811333333334,8,-820.5811333333334
2010-11-28 23:00:00,2010-11-28,23,0,0,13.0,0.0,13.0,0.0,670.1440166666667,8,-670.1440166666667
2010-11-29 00:00:00,2010-11-29,0,0,0,12.6,0.0,12.6,0.0,164.53258,8,-164.53258
2010-11-29 01:00:00,2010-11-29,1,0,0,12.2,0.0,12.2,0.0,143.50173333333333,8,-143.50173333333333
2010-11-29 02:00:00,2010-11-29,2,0,0,11.8,0.0,11.8,0.0,103.18958833333336,8,-103.18958833333336
2010-11-29 03:00:00,2010-11-29,3,0,0,11.4,0.0,11.4,0.0,148.23983333333334,8,-148.23983333333334
2010-11-29 04:00:00,2010-11-29,4,0,0,11.0,0.0,11.0,0.0,92.98075166666668,8,-92.98075166666668
2010-11-29 05:00:00,2010-11-29,5,0,0,10.6,0.0,10.6,0.0,156.1852120689655,8,-156.1852120689655
2010-11-29 06:00:00,2010-11-29,6,0,0,10.3,0.0,10.3,0.0,89.62590666666665,8,-89.62590666666665
2010-11-29 07:00:00,2010-11-29,7,176,19,10.5,0.0,10.5,0.0,262.15996666666666,8,-262.15996666666666
2010-11-29 08:00:00,2010-11-29,8,276,83,11.4,185.555,18.79,576.551,107.93885,8,468.61215
2010-11-29 09:00:00,2010-11-29,9,434,110,12.8,342.979,26.882,1172.298,121.75303833333336,8,1050.5449616666667
2010-11-29 10:00:00,2010-11-29,10,559,110,14.5,501.896,35.117,1675.804,124.25334333333332,8,1551.5506566666668
2010-11-29 11:00:00,2010-11-29,11,628,103,16.2,613.333,41.356,1989.502,231.68871666666664,8,1757.8132833333334
2010-11-29 12:00:00,2010-11-29,12,628,103,17.7,650.122,44.34,2076.777,108.31983,8,1968.45717
2010-11-29 13:00:00,2010-11-29,13,559,110,18.7,599.141,43.247,1920.398,109.942975,8,1810.455025
2010-11-29 14:00:00,2010-11-29,14,434,110,19.0,467.292,38.159,1528.274,94.57355333333334,8,1433.7004466666665
2010-11-29 15:00:00,2010-11-29,15,276,83,18.5,276.218,29.843,928.416,118.28188833333331,8,810.1341116666667
2010-11-29 16:00:00,2010-11-29,16,176,19,17.4,108.793,21.861,363.806,84.22560666666665,8,279.58039333333335
2010-11-29 17:00:00,2010-11-29,17,0,0,16.1,0.0,0.0,0.0,120.65340333333332,8,-120.65340333333332
2010-11-29 18:00:00,2010-11-29,18,0,0,15.1,0.0,15.1,0.0,141.487585,8,-141.487585
2010-11-29 19:00:00,2010-11-29,19,0,0,14.2,0.0,14.2,0.0,670.4549833333332,8,-670.4549833333332
2010-11-29 20:00:00,2010-11-29,20,0,0,13.5,0.0,13.5,0.0,1037.30795,8,-1037.30795
2010-11-29 21:00:00,2010-11-29,21,0,0,13.0,0.0,13.0,0.0,970.254,8,-970.254
2010-11-29 22:00:00,2010-11-29,22,0,0,12.5,0.0,12.5,0.0,908.7714333333332,8,-908.7714333333332
2010-11-29 23:00:00,2010-11-29,23,0,0,12.1,0.0,12.1,0.0,764.8794500000001,8,-764.8794500000001
2010-11-30 00:00:00,2010-11-30,0,0,0,11.8,0.0,11.8,0.0,284.00288333333333,8,-284.00288333333333
2010-11-30 01:00:00,2010-11-30,1,0,0,11.5,0.0,11.5,0.0,148.86155000000002,8,-148.86155000000002
2010-11-30 02:00:00,2010-11-30,2,0,0,11.2,0.0,11.2,0.0,167.01916666666662,8,-167.01916666666662
2010-11-30 03:00:00,2010-11-30,3,0,0,10.9,0.0,10.9,0.0,132.44185000000002,8,-132.44185000000002
2010-11-30 04:00:00,2010-11-30,4,0,0,10.7,0.0,10.7,0.0,155.3469333333333,8,-155.3469333333333
2010-11-30 05:00:00,2010-11-30,5,0,0,10.4,0.0,10.4,0.0,135.9876551724138,8,-135.9876551724138
2010-11-30 06:00:00,2010-11-30,6,0,0,10.1,0.0,10.1,0.0,213.33565,8,-213.33565
2010-11-30 07:00:00,2010-11-30,7,199,16,10.4,0.0,10.4,0.0,271.96233333333333,8,-271.96233333333333
2010-11-30 08:00:00,2010-11-30,8,231,80,11.3,168.905,18.026,524.568,201.81233333333333,8,322.7556666666667
2010-11-30 09:00:00,2010-11-30,9,391,109,12.7,320.148,25.841,1095.903,97.50724666666667,8,998.3957533333332
2010-11-30 10:00:00,2010-11-30,10,448,129,14.3,445.404,32.588,1496.808,175.94670166666663,8,1320.8612983333333
2010-11-30 11:00:00,2010-11-30,11,586,107,16.1,584.63,40.077,1905.0,94.69352333333332,8,1810.3064766666664
2010-11-30 12:00:00,2010-11-30,12,459,142,17.5,548.576,39.963,1776.665,179.82819999999998,8,1596.8368
2010-11-30 13:00:00,2010-11-30,13,550,104,18.5,584.041,42.431,1878.444,95.55233,8,1782.89167
2010-11-30 14:00:00,2010-11-30,14,308,124,18.8,381.932,34.449,1259.937,173.95818999999997,8,1085.9788099999998
2010-11-30 15:00:00,2010-11-30,15,141,86,18.3,185.344,25.903,622.45,107.56248316666668,8,514.8875168333334
2010-11-30 16:00:00,2010-11-30,16,199,16,17.2,115.333,21.93,386.625,160.8955783333333,8,225.7294216666667
2010-11-30 17:00:00,2010-11-30,17,0,0,15.9,0.0,0.0,0.0,138.57991666666666,8,-138.57991666666666
2010-11-30 18:00:00,2010-11-30,18,0,0,14.9,0.0,14.9,0.0,135.48317,8,-135.48317
2010-11-30 19:00:00,2010-11-30,19,0,0,14.0,0.0,14.0,0.0,265.96515000000005,8,-265.96515000000005
2010-11-30 20:00:00,2010-11-30,20,0,0,13.4,0.0,13.4,0.0,819.1477166666666,8,-819.1477166666666
2010-11-30 21:00:00,2010-11-30,21,0,0,12.8,0.0,12.8,0.0,666.5065999999999,8,-666.5065999999999
2010-11-30 22:00:00,2010-11-30,22,0,0,12.3,0.0,12.3,0.0,621.5911666666667,8,-621.5911666666667
2010-11-30 23:00:00,2010-11-30,23,0,0,11.9,0.0,11.9,0.0,347.7327666666667,8,-347.7327666666667
2010-12-01 00:00:00,2010-12-01,0,0,0,12.1,0.0,12.1,0.0,204.25099666666668,8,-204.25099666666668
2010-12-01 01:00:00,2010-12-01,1,0,0,12.3,0.0,12.3,0.0,164.36131166666664,8,-164.36131166666664
2010-12-01 02:00:00,2010-12-01,2,0,0,12.5,0.0,12.5,0.0,118.88907666666664,8,-118.88907666666664
2010-12-01 03:00:00,2010-12-01,3,0,0,12.7,0.0,12.7,0.0,186.81353666666664,8,-186.81353666666664
2010-12-01 04:00:00,2010-12-01,4,0,0,12.9,0.0,12.9,0.0,100.46053166666668,8,-100.46053166666668
2010-12-01 05:00:00,2010-12-01,5,0,0,13.1,0.0,13.1,0.0,188.7499172413793,8,-188.7499172413793
2010-12-01 06:00:00,2010-12-01,6,0,0,13.3,0.0,13.3,0.0,96.613135,8,-96.613135
2010-12-01 07:00:00,2010-12-01,7,71,16,13.5,0.0,13.5,0.0,182.05511,8,-182.05511
2010-12-01 08:00:00,2010-12-01,8,149,78,14.2,144.027,16.414,450.785,95.45590833333334,8,355.32909166666667
2010-12-01 09:00:00,2010-12-01,9,483,86,15.4,338.15,21.553,1179.844,171.885935,8,1007.958065
