timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,119.74121166666669,16,-119.74121166666669
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,119.41520333333334,16,-119.41520333333334
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,93.52314666666668,16,-93.52314666666668
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,110.50901166666668,16,-110.50901166666668
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,120.622085,16,-120.622085
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,145.4953534482759,16,-145.4953534482759
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,115.96964333333334,16,-115.96964333333334
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,88.49246166666664,16,-88.49246166666664
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,105.66571999999998,16,401.76828000000006
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,96.34846833333334,16,1047.4685316666666
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,92.41353166666666,16,1598.9904683333334
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,185.8798666666667,16,1676.5781333333334
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,174.47506666666666,16,1674.8459333333333
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,258.975325,16,1081.843675
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,101.20070333333334,16,1180.4922966666666
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,88.15687666666668,16,582.5041233333333
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,108.438415,16,138.298585
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,87.74727166666665,16,-87.74727166666665
2010-11-28 18:00:00,2010-11-28,18,0,0,16.2,0.0,16.2,0.0,159.76209,16,-159.76209
2010-11-28 19:00:00,2010-11-28,19,0,0,15.3,0.0,15.3,0.0,277.28254000000004,16,-277.28254000000004
2010-11-28 20:00:00,2010-11-28,20,0,0,14.5,0.0,14.5,0.0,196.54495,16,-196.54495
2010-11-28 21:00:00,2010-11-28,21,0,0,13.9,0.0,13.9,0.0,367.06265,16,-367.06265
2010-11-28 22:00:00,2010-11-28,22,0,0,13.4,0.0,13.4,0.0,351.81738333333334,16,-351.81738333333334
2010-11-28 23:00:00,2010-11-28,23,0,0,13.0,0.0,13.0,0.0,208.81812,16,-208.81812
2010-11-29 00:00:00,2010-11-29,0,0,0,12.6,0.0,12.6,0.0,119.55516,16,-119.55516
2010-11-29 01:00:00,2010-11-29,1,0,0,12.2,0.0,12.2,0.0,90.75802666666664,16,-90.75802666666664
2010-11-29 02:00:00,2010-11-29,2,0,0,11.8,0.0,11.8,0.0,94.42656333333336,16,-94.42656333333336
2010-11-29 03:00:00,2010-11-29,3,0,0,11.4,0.0,11.4,0.0,101.91038999999998,16,-101.91038999999998
2010-11-29 04:00:00,2010-11-29,4,0,0,11.0,0.0,11.0,0.0,82.85857166666668,16,-82.85857166666668
2010-11-29 05:00:00,2010-11-29,5,0,0,10.6,0.0,10.6,0.0,106.99823620689656,16,-106.99823620689656
2010-11-29 06:00:00,2010-11-29,6,0,0,10.3,0.0,10.3,0.0,92.220205,16,-92.220205
2010-11-29 07:00:00,2010-11-29,7,176,19,10.5,0.0,10.5,0.0,131.89566333333337,16,-131.89566333333337
2010-11-29 08:00:00,2010-11-29,8,276,83,11.4,185.555,18.79,576.551,221.75124,16,354.79976000000005
2010-11-29 09:00:00,2010-11-29,9,434,110,12.8,342.979,26.882,1172.298,138.40583166666667,16,1033.8921683333333
2010-11-29 10:00:00,2010-11-29,10,559,110,14.5,501.896,35.117,1675.804,91.6806833333333,16,1584.1233166666668
2010-11-29 11:00:00,2010-11-29,11,628,103,16.2,613.333,41.356,1989.502,108.73558666666668,16,1880.7664133333333
2010-11-29 12:00:00,2010-11-29,12,628,103,17.7,650.122,44.34,2076.777,85.47027833333335,16,1991.3067216666664
2010-11-29 13:00:00,2010-11-29,13,559,110,18.7,599.141,43.247,1920.398,95.20709333333336,16,1825.1909066666665
2010-11-29 14:00:00,2010-11-29,14,434,110,19.0,467.292,38.159,1528.274,101.43946333333332,16,1426.8345366666665
2010-11-29 15:00:00,2010-11-29,15,276,83,18.5,276.218,29.843,928.416,82.98985333333333,16,845.4261466666667
2010-11-29 16:00:00,2010-11-29,16,176,19,17.4,108.793,21.861,363.806,100.11915166666668,16,263.6868483333333
2010-11-29 17:00:00,2010-11-29,17,0,0,16.1,0.0,0.0,0.0,141.44950666666668,16,-141.44950666666668
2010-11-29 18:00:00,2010-11-29,18,0,0,15.1,0.0,15.1,0.0,210.8293620689656,16,-210.8293620689656
2010-11-29 19:00:00,2010-11-29,19,0,0,14.2,0.0,14.2,0.0,303.8514166666666,16,-303.8514166666666
2010-11-29 20:00:00,2010-11-29,20,0,0,13.5,0.0,13.5,0.0,250.15705,16,-250.15705
2010-11-29 21:00:00,2010-11-29,21,0,0,13.0,0.0,13.0,0.0,262.2626,16,-262.2626
2010-11-29 22:00:00,2010-11-29,22,0,0,12.5,0.0,12.5,0.0,439.7045166666667,16,-439.7045166666667
2010-11-29 23:00:00,2010-11-29,23,0,0,12.1,0.0,12.1,0.0,395.7629,16,-395.7629
2010-11-30 00:00:00,2010-11-30,0,0,0,11.8,0.0,11.8,0.0,153.68351,16,-153.68351
2010-11-30 01:00:00,2010-11-30,1,0,0,11.5,0.0,11.5,0.0,148.39571166666667,16,-148.39571166666667
2010-11-30 02:00:00,2010-11-30,2,0,0,11.2,0.0,11.2,0.0,117.65319666666667,16,-117.65319666666667
2010-11-30 03:00:00,2010-11-30,3,0,0,10.9,0.0,10.9,0.0,130.1756883333333,16,-130.1756883333333
