timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,285.82809999999995,20,-285.82809999999995
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,203.63645,20,-203.63645
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,191.3778833333333,20,-191.3778833333333
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,189.0663333333333,20,-189.0663333333333
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,196.17791666666668,20,-196.17791666666668
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,198.46769491525424,20,-198.46769491525424
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,197.01366666666664,20,-197.01366666666664
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,191.17695000000003,20,-191.17695000000003
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,208.08825,20,299.34575000000007
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,374.5682000000001,20,769.2487999999998
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,192.55391666666665,20,1498.8500833333333
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,195.58971666666665,20,1666.8682833333337
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,265.4085666666667,20,1583.9124333333332
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,540.46865,20,800.3503499999999
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,785.9274166666667,20,495.7655833333333
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,665.0843166666667,20,5.5766833333332215
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,421.4600999999999,20,-174.7230999999999
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,1227.971716666667,20,-1227.971716666667
