timestamp,datetime,h,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),Pavg,iid,dif
2010-11-28 00:00:00,2010-11-28,0,0,0,12.8,0.0,12.8,0.0,2160.032833333333,19,-2160.032833333333
2010-11-28 01:00:00,2010-11-28,1,0,0,12.5,0.0,12.5,0.0,2293.216833333333,19,-2293.216833333333
2010-11-28 02:00:00,2010-11-28,2,0,0,12.2,0.0,12.2,0.0,1868.1121666666663,19,-1868.1121666666663
2010-11-28 03:00:00,2010-11-28,3,0,0,11.9,0.0,11.9,0.0,1677.3353333333332,19,-1677.3353333333332
2010-11-28 04:00:00,2010-11-28,4,0,0,11.6,0.0,11.6,0.0,1553.3118333333332,19,-1553.3118333333332
2010-11-28 05:00:00,2010-11-28,5,0,0,11.3,0.0,11.3,0.0,1496.123620689655,19,-1496.123620689655
2010-11-28 06:00:00,2010-11-28,6,0,0,11.0,0.0,11.0,0.0,1383.7155,19,-1383.7155
2010-11-28 07:00:00,2010-11-28,7,211,16,11.3,0.0,11.3,0.0,1366.8359999999998,19,-1366.8359999999998
2010-11-28 08:00:00,2010-11-28,8,188,84,12.3,161.542,18.553,507.434,1044.131033333333,19,-536.6970333333331
2010-11-28 09:00:00,2010-11-28,9,439,100,13.8,335.413,27.575,1143.817,669.682,19,474.135
2010-11-28 10:00:00,2010-11-28,10,600,91,15.6,508.785,36.506,1691.404,710.3638666666667,19,981.0401333333332
2010-11-28 11:00:00,2010-11-28,11,559,114,17.4,574.209,40.944,1862.458,453.9876833333332,19,1408.4703166666668
2010-11-28 12:00:00,2010-11-28,12,500,130,19.0,576.697,42.617,1849.321,638.4897000000001,19,1210.8312999999998
2010-11-28 13:00:00,2010-11-28,13,276,166,20.1,412.529,36.975,1340.819,524.7429666666667,19,816.0760333333333
2010-11-28 14:00:00,2010-11-28,14,326,120,20.4,391.341,36.436,1281.693,565.4693000000001,19,716.2236999999999
2010-11-28 15:00:00,2010-11-28,15,167,85,19.8,200.683,28.034,670.661,361.24135,19,309.41964999999993
2010-11-28 16:00:00,2010-11-28,16,106,20,18.6,74.928,21.672,246.737,192.02621666666664,19,54.71078333333335
2010-11-28 17:00:00,2010-11-28,17,0,0,17.3,0.0,0.0,0.0,319.18961666666667,19,-319.18961666666667
2010-11-28 18:00:00,2010-11-28,18,0,0,16.2,0.0,16.2,0.0,507.9111833333334,19,-507.9111833333334
2010-11-28 19:00:00,2010-11-28,19,0,0,15.3,0.0,15.3,0.0,843.5264333333333,19,-843.5264333333333
2010-11-28 20:00:00,2010-11-28,20,0,0,14.5,0.0,14.5,0.0,472.2340333333333,19,-472.2340333333333
2010-11-28 21:00:00,2010-11-28,21,0,0,13.9,0.0,13.9,0.0,430.6601833333333,19,-430.6601833333333
2010-11-28 22:00:00,2010-11-28,22,0,0,13.4,0.0,13.4,0.0,1078.4539666666667,19,-1078.4539666666667
2010-11-28 23:00:00,2010-11-28,23,0,0,13.0,0.0,13.0,0.0,2743.6718333333333,19,-2743.6718333333333
2010-11-29 00:00:00,2010-11-29,0,0,0,12.6,0.0,12.6,0.0,1872.3551666666665,19,-1872.3551666666665
2010-11-29 01:00:00,2010-11-29,1,0,0,12.2,0.0,12.2,0.0,1531.5223333333336,19,-1531.5223333333336
2010-11-29 02:00:00,2010-11-29,2,0,0,11.8,0.0,11.8,0.0,1440.9325,19,-1440.9325
2010-11-29 03:00:00,2010-11-29,3,0,0,11.4,0.0,11.4,0.0,1395.6036666666664,19,-1395.6036666666664
2010-11-29 04:00:00,2010-11-29,4,0,0,11.0,0.0,11.0,0.0,1462.4619999999998,19,-1462.4619999999998
2010-11-29 05:00:00,2010-11-29,5,0,0,10.6,0.0,10.6,0.0,1534.9575862068966,19,-1534.9575862068966
2010-11-29 06:00:00,2010-11-29,6,0,0,10.3,0.0,10.3,0.0,1716.0281666666665,19,-1716.0281666666665
2010-11-29 07:00:00,2010-11-29,7,176,19,10.5,0.0,10.5,0.0,2285.5785000000005,19,-2285.5785000000005
2010-11-29 08:00:00,2010-11-29,8,276,83,11.4,185.555,18.79,576.551,1428.0856833333337,19,-851.5346833333336
2010-11-29 09:00:00,2010-11-29,9,434,110,12.8,342.979,26.882,1172.298,286.69505000000004,19,885.60295
2010-11-29 10:00:00,2010-11-29,10,559,110,14.5,501.896,35.117,1675.804,268.56995,19,1407.23405
2010-11-29 11:00:00,2010-11-29,11,628,103,16.2,613.333,41.356,1989.502,280.59115,19,1708.91085
2010-11-29 12:00:00,2010-11-29,12,628,103,17.7,650.122,44.34,2076.777,479.88591666666673,19,1596.8910833333334
2010-11-29 13:00:00,2010-11-29,13,559,110,18.7,599.141,43.247,1920.398,507.9728333333333,19,1412.4251666666669
