0;314.00;95.00
1;702.00;880.00
2;503.00;882.00
3;378.00;324.00
4;132.00;618.00
5;93.00;282.00
6;407.00;12.00
7;480.00;388.00
8;297.00;237.00
9;406.00;866.00
10;508.00;906.00
11;282.00;634.00
12;878.00;914.00
13;322.00;666.00
14;569.00;822.00
15;649.00;678.00
16;834.00;683.00
17;39.00;76.00
18;1.00;950.00
19;252.00;471.00
20;226.00;624.00
21;535.00;756.00
22;736.00;591.00
23;659.00;462.00
24;890.00;67.00
25;698.00;459.00
26;815.00;660.00
27;884.00;986.00
28;518.00;254.00
29;70.00;976.00
30;641.00;163.00
31;157.00;757.00
32;139.00;820.00
33;107.00;858.00
34;549.00;142.00
35;717.00;129.00
36;588.00;202.00
37;987.00;867.00
38;199.00;419.00
39;844.00;763.00
40;927.00;307.00
41;984.00;86.00
42;304.00;360.00
43;182.00;671.00
44;690.00;550.00
45;336.00;482.00
46;388.00;800.00
47;648.00;148.00
48;480.00;675.00
49;382.00;266.00
