0;0.00;0.00
1;41.00;176.00
2;364.00;91.00
3;92.00;487.00
4;526.00;454.00
5;233.00;831.00
6;931.00;568.00
7;556.00;50.00
8;767.00;18.00
9;252.00;298.00
10;875.00;531.00
11;920.00;515.00
12;810.00;188.00
13;886.00;570.00
14;76.00;815.00
15;984.00;118.00
16;893.00;784.00
17;100.00;253.00
18;19.00;378.00
19;678.00;680.00
20;752.00;6.00
21;624.00;126.00
22;617.00;770.00
23;186.00;496.00
24;509.00;315.00
25;701.00;367.00
26;876.00;370.00
27;525.00;427.00
28;542.00;667.00
29;171.00;830.00
30;861.00;769.00
31;52.00;966.00
32;334.00;82.00
33;270.00;74.00
34;676.00;810.00
35;464.00;569.00
36;512.00;586.00
37;738.00;871.00
38;577.00;964.00
39;333.00;392.00
40;176.00;111.00
41;852.00;811.00
42;954.00;904.00
43;138.00;686.00
44;126.00;4.00
45;0.00;192.00
46;586.00;374.00
47;26.00;464.00
48;785.00;442.00
49;287.00;853.00
