1;0;630
2;0;303
3;0;356
4;2;183
5;2;70
6;3;455
7;1;216
8;6;301
9;4;339
10;0;355
11;2;325
12;4;63
13;2;375
14;11;421
15;11;549
16;6;170
17;8;203
18;8;191
19;2;656
20;3;169
21;5;548
22;12;458
23;2;226
24;8;441
25;16;374
26;16;352
27;13;134
28;22;267
29;23;448
30;6;415
31;0;496
32;0;210
33;11;493
34;14;263
35;2;670
36;5;263
37;24;233
38;32;577
39;35;454
40;22;426
41;30;23
42;26;372
43;36;466
44;13;296
45;1;141
46;18;91
47;40;636
48;39;374
49;2;203
50;27;53
51;9;110
52;22;206
53;37;523
54;35;445
55;54;132
56;30;143
57;17;387
58;34;397
59;44;306
60;2;670
61;44;823
62;58;333
63;15;93
64;31;215
65;28;169
66;49;159
67;50;63
68;34;288
69;66;173
70;47;224
71;20;249
72;52;15
73;32;297
74;24;125
75;39;319
76;52;74
77;53;394
78;24;161
79;30;600
80;56;275
81;60;137
82;45;494
83;71;341
84;42;515
85;68;102
86;21;590
87;36;111
88;72;225
89;59;103
90;68;157
91;87;329
92;71;238
93;26;380
94;35;48
95;74;179
96;85;107
97;65;414
98;66;203
99;84;292
0;96;484
