datetime,overflow,cap,load,dist,origen_id,dest_id,origen_tag,len_origen_tag,dest_tag,len_dest_tag,modelo,criterion,degree,total_balance,abs_flux
2011-02-19 15:00:00,0,40.0,-1.0149551666666663,72,17,16,19.1.2.7.8.22.94,7,19.1.2.7.8.22,6,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,-0.8050125448335951,316,16,10,19.1.2.7.8.22,6,19.1.2.7.8,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,-0.31591264999999996,232,8,18,19.15.13.16.23.53,6,19.15.13.16.23,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.3379201327586207,213,10,15,19.15.13.16.44.59,6,19.15.13.16.44,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,-0.06434765000000005,455,14,22,19.1.54.33.34.60,6,19.1.54.33.34,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,0.3379201327586207,317,10,19,19.15.13.16.36.62,6,19.15.13.16.36,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,-0.06434765000000005,175,14,10,19.15.27.45.57.68,6,19.15.27.45.57,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,0.30024433333333334,458,18,15,19.15.13.16.44.70,6,19.15.13.16.44,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,-2.0188884067796606,57,5,13,19.1.2.7.69.75,6,19.1.2.7.69,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.28856312881355933,360,13,15,19.1.54.52.61.78,6,19.1.54.52.61,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.21005283050847465,354,16,21,19.15.27.65.43.80,6,19.15.27.65.43,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,0.3490342166666667,103,4,22,19.1.54.33.34.82,6,19.1.54.33.34,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.30024433333333334,235,18,16,19.1.3.0.42.86,6,19.1.3.0.42,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,-0.06434765000000005,317,14,10,19.1.2.7.8.88,6,19.1.2.7.8,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,-0.38153335593220333,427,3,18,19.15.13.16.23.98,6,19.15.13.16.23,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,-1.0149551666666663,238,17,9,19.15.27.65.85.99,6,19.15.27.65.85,5,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,-0.5315509479342927,441,10,12,19.1.2.7.8,5,19.1.2.7,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.3379201327586207,303,10,9,19.1.2.11.12,5,19.1.2.11,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,-0.13147613333333333,651,20,5,19.1.3.0.14,5,19.1.3.0,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.2005346666666667,42,21,9,19.1.2.11.17,5,19.1.2.11,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,-0.39724587744614515,264,18,13,19.15.13.16.23,5,19.15.13.16,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.3379201327586207,612,10,19,19.1.2.10.26,5,19.1.2.10,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,-1.0149551666666663,535,17,6,19.15.27.24.28,5,19.15.27.24,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,-2.0188884067796606,117,5,9,19.1.2.11.32,5,19.1.2.11,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.5365080386473959,239,22,23,19.1.54.33.34,5,19.1.54.33,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.2518739833333334,189,22,5,19.1.2.20.35,5,19.1.2.20,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,21.2,0.09918535700780493,396,19,13,19.15.13.16.36,5,19.15.13.16,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.21005283050847465,136,16,15,19.15.18.30.37,5,19.15.18.30,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.38393469166666666,306,7,5,19.1.2.20.38,5,19.1.2.20,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,-2.0188884067796606,431,5,5,19.1.3.0.41,5,19.1.3.0,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.5102861868997597,436,16,5,19.1.3.0.42,5,19.1.3.0,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,0.4105794039018005,297,21,17,19.15.27.65.43,5,19.15.27.65,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,40.0,-0.33713003569149896,451,15,13,19.15.13.16.44,5,19.15.13.16,4,waxman,4,4,-27.4138810605905,126.37516451833707
2011-02-19 15:00:00,0,74.0,0.2005346666666667,113,21,17,19.15.27.40.50,5,19.15.27.40,4,waxman,4,4,-27.4138810605905,126.37516451833707
