0;146.00;958.00
1;446.00;235.00
2;494.00;202.00
3;760.00;214.00
4;168.00;909.00
5;742.00;125.00
6;7.00;135.00
7;814.00;976.00
8;573.00;601.00
9;815.00;876.00
10;826.00;381.00
11;250.00;407.00
12;710.00;301.00
13;563.00;239.00
14;27.00;286.00
15;85.00;237.00
16;73.00;931.00
17;672.00;828.00
18;271.00;833.00
19;296.00;851.00
20;29.00;665.00
21;453.00;454.00
22;136.00;560.00
23;190.00;418.00
24;402.00;649.00
25;132.00;501.00
26;855.00;505.00
27;510.00;763.00
28;642.00;845.00
29;76.00;70.00
30;818.00;190.00
31;748.00;147.00
32;111.00;780.00
33;982.00;137.00
34;721.00;33.00
35;429.00;984.00
36;506.00;216.00
37;425.00;313.00
38;901.00;994.00
39;921.00;567.00
40;530.00;585.00
41;529.00;839.00
42;234.00;713.00
43;412.00;238.00
44;723.00;367.00
45;695.00;385.00
46;947.00;864.00
47;315.00;84.00
48;805.00;454.00
49;500.00;821.00
50;842.00;971.00
51;249.00;175.00
52;932.00;941.00
53;871.00;615.00
54;700.00;468.00
55;165.00;541.00
56;80.00;721.00
57;623.00;704.00
58;120.00;340.00
59;927.00;586.00
60;105.00;718.00
61;263.00;683.00
62;621.00;317.00
63;844.00;396.00
64;145.00;589.00
65;743.00;973.00
66;616.00;199.00
67;221.00;462.00
68;702.00;247.00
69;483.00;139.00
70;780.00;558.00
71;12.00;641.00
72;144.00;612.00
73;588.00;930.00
74;411.00;782.00
75;23.00;808.00
76;382.00;594.00
77;597.00;693.00
78;613.00;125.00
79;936.00;545.00
80;161.00;413.00
81;558.00;748.00
82;522.00;198.00
83;616.00;367.00
84;742.00;26.00
85;442.00;993.00
86;328.00;136.00
87;804.00;466.00
88;777.00;601.00
89;134.00;468.00
90;562.00;478.00
91;283.00;664.00
92;775.00;697.00
93;349.00;872.00
94;967.00;658.00
95;64.00;294.00
96;933.00;53.00
97;780.00;47.00
98;277.00;901.00
99;953.00;37.00
100;21.00;647.00
101;757.00;274.00
102;408.00;212.00
103;102.00;293.00
104;661.00;23.00
105;454.00;791.00
106;884.00;98.00
107;800.00;558.00
108;602.00;686.00
109;455.00;350.00
110;809.00;664.00
111;803.00;393.00
112;541.00;759.00
113;81.00;777.00
114;322.00;689.00
115;965.00;9.00
116;613.00;981.00
117;444.00;420.00
118;278.00;370.00
119;796.00;199.00
120;948.00;568.00
121;615.00;120.00
122;839.00;466.00
123;840.00;314.00
124;560.00;402.00
125;660.00;811.00
126;779.00;696.00
127;444.00;271.00
128;428.00;532.00
129;538.00;167.00
130;543.00;357.00
131;581.00;107.00
132;817.00;961.00
133;31.00;749.00
134;556.00;314.00
135;859.00;444.00
136;782.00;301.00
137;920.00;972.00
138;816.00;699.00
139;772.00;319.00
140;300.00;889.00
141;629.00;819.00
142;572.00;883.00
143;516.00;234.00
144;695.00;666.00
145;403.00;660.00
146;735.00;553.00
147;432.00;968.00
148;818.00;184.00
149;891.00;690.00
