2;1;58
2;0;832
3;2;266
3;1;314
4;0;53
4;2;778
5;2;259
5;1;315
6;1;450
6;5;735
7;3;763
7;0;668
8;7;445
8;2;406
9;8;366
9;7;100
10;1;407
10;9;495
11;2;318
11;6;364
12;5;178
12;3;100
13;1;117
13;3;198
14;3;736
14;8;630
15;14;75
15;6;128
16;11;553
16;8;599
17;8;247
17;9;150
18;17;401
18;0;176
19;18;30
19;4;140
20;5;894
20;14;379
21;10;380
21;9;555
22;11;190
22;1;449
23;14;209
23;22;151
24;19;228
24;11;285
25;19;386
25;2;469
26;10;127
26;12;250
27;12;503
27;2;561
28;0;508
28;25;615
29;0;890
29;15;167
30;3;62
30;28;678
31;1;314
31;26;373
32;20;141
32;16;155
33;30;172
33;1;544
34;33;280
34;30;184
35;9;400
35;0;284
36;11;319
36;21;243
37;36;126
37;21;143
38;9;146
38;35;472
39;4;827
39;37;557
40;8;45
40;20;507
41;38;403
41;28;113
42;32;140
42;14;474
43;1;34
43;36;96
44;40;291
44;30;200
45;2;271
45;40;259
46;9;132
46;7;173
47;29;239
47;36;232
48;24;447
48;10;75
49;8;231
49;45;477
50;39;411
50;9;98
51;21;345
51;30;569
52;50;94
52;9;133
53;7;365
53;26;111
54;10;153
54;45;83
55;15;314
55;18;310
56;27;432
56;18;221
57;28;142
57;38;401
58;37;306
58;0;618
59;57;326
59;50;394
60;1;591
60;20;92
61;10;638
61;56;186
62;37;196
62;44;113
63;34;383
63;48;69
64;15;357
64;20;138
65;17;161
65;30;786
66;3;144
66;34;196
67;37;252
67;61;224
68;30;129
68;57;463
69;5;259
69;37;183
70;48;106
70;28;318
71;67;275
71;56;105
72;15;379
72;42;135
73;54;475
73;59;482
74;21;330
74;18;149
75;64;250
75;4;176
76;63;502
76;74;190
77;9;284
77;54;247
78;22;645
78;2;141
79;48;159
79;3;374
80;37;282
80;36;397
81;23;494
81;19;281
82;79;540
82;34;258
83;13;138
83;33;432
84;78;162
84;66;214
85;4;286
85;41;176
86;47;53
86;68;390
87;12;189
87;83;212
88;70;43
88;79;168
89;71;211
89;21;319
90;54;138
90;24;234
91;64;157
91;76;121
92;68;455
92;53;126
93;91;218
93;16;282
94;25;849
94;8;398
95;51;219
95;69;446
96;37;570
96;31;207
97;78;184
97;5;86
98;18;68
98;67;442
99;97;173
99;21;651
100;22;144
100;20;19
101;45;127
101;66;159
102;54;388
102;79;624
103;95;38
103;89;177
104;37;373
104;5;130
105;38;490
105;19;169
106;5;144
106;26;408
107;30;368
107;70;20
108;8;89
108;88;194
109;72;406
109;73;595
110;109;473
110;48;210
111;54;127
111;110;271
112;59;423
112;49;74
113;57;546
113;0;192
114;63;598
114;27;202
115;101;336
115;96;54
116;49;195
116;73;56
117;2;223
117;96;611
118;16;597
118;37;157
119;97;152
119;107;359
120;57;352
120;84;579
121;61;663
121;106;269
122;39;130
122;34;448
123;45;161
123;3;128
124;8;199
124;62;104
125;41;133
125;54;345
126;125;165
126;24;379
127;73;674
127;47;227
128;69;396
128;21;81
129;5;208
129;78;85
130;37;125
130;65;647
131;119;233
131;3;208
132;21;624
132;54;506
133;0;238
133;11;406
134;130;44
134;63;299
135;118;585
135;48;54
136;12;72
136;3;89
137;126;309
137;85;478
138;64;679
138;72;677
139;110;346
139;68;100
140;113;245
140;19;38
141;73;118
141;70;301
142;76;345
142;105;149
143;121;150
143;90;248
144;108;95
144;96;657
145;102;448
145;17;317
146;78;445
146;31;406
147;16;360
147;28;243
148;123;131
148;119;26
149;48;251
149;41;391
0;105;350
0;37;702
1;66;173
1;30;374
