datetime,overflow,cap,load,dist,origen_id,dest_id,origen_tag,len_origen_tag,dest_tag,len_dest_tag,modelo,criterion,degree,total_balance,abs_flux
2011-10-28 11:00:00,0,40.0,0.949287118644068,865,17,5,36.31.4.51.99.146.37.125,8,36.31.4.51.99.146.37,7,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.168635737288136,518,16,3,36.31.4.51.99.105.14,7,36.31.4.51.99.105,6,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.051507062185277,878,5,15,36.31.4.51.99.146.37,7,36.31.4.51.99.146,6,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.030468433333333,812,4,14,36.31.4.6.29.11,6,36.31.4.6.29,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.025041798333333,459,23,3,36.0.4.5.7.84,6,36.0.4.5.7,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.022580534482759,351,2,8,36.31.4.51.99.93,6,36.31.4.51.99,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,3.994806822496251,468,3,8,36.31.4.51.99.105,6,36.31.4.51.99,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.025041798333333,664,23,3,36.0.2.5.7.120,6,36.0.4.5.7,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.025041798333333,655,23,8,36.31.4.51.99.123,6,36.31.4.51.99,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.1033781896551724,565,5,12,36.31.4.5.2.129,6,36.31.4.5.2,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.161343711864407,127,18,8,36.31.4.51.99.134,6,36.31.4.51.99,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.9873489308272374,503,15,8,36.31.4.51.99.146,6,36.31.4.51.99,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.8758680508474577,385,12,3,36.31.4.5.50.147,6,36.31.4.5.50,5,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.976743443816331,751,12,14,36.31.4.5.2,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,5.871614922757377,845,3,14,36.0.4.5.7,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.1332682413793105,476,8,7,36.0.13.21.10,5,36.0.13.21,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.8297909516666668,1035,3,14,36.0.4.5.15,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.8297909516666668,601,3,19,36.102.3.12.16,5,36.17.19.12,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,4.018193470898822,803,14,3,36.31.4.6.29,5,36.31.4.6,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.1033781896551724,201,5,17,36.31.4.9.40,5,36.31.4.9,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.8758680508474577,801,12,3,36.31.4.6.43,5,36.31.4.6,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.9894596896551724,80,14,21,36.31.22.27.46,5,36.31.22.27,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.858445338983051,556,6,17,36.31.4.9.49,5,36.31.4.9,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,3.700729607331964,309,3,14,36.31.4.5.50,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.8758680508474577,443,12,13,36.0.68.80.61,5,36.0.68.80,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.8297909516666668,267,3,19,36.17.19.12.62,5,36.17.19.12,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.770856655172414,701,19,14,36.31.4.5.69,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.1332682413793105,489,8,14,36.31.4.5.71,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.025041798333333,540,23,14,36.31.4.5.72,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.9204746206896552,841,22,9,36.31.4.56.78,5,36.31.4.56,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.2385345241379313,367,1,7,36.31.4.24.82,5,36.31.4.24,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.1033781896551724,626,5,14,36.31.4.5.89,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,15.27583961009721,429,8,23,36.31.4.51.99,5,36.31.4.51,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.8297909516666668,346,3,15,36.31.4.3.103,5,36.31.4.3,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.103873133333333,400,13,15,36.31.4.3.111,5,36.31.4.3,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.770856655172414,616,19,14,36.31.4.5.112,5,36.31.4.5,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.022580534482759,440,2,22,36.17.19.96.117,5,36.17.19.96,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.1332682413793105,49,8,10,36.31.4.32.118,5,36.31.4.32,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.9204746206896552,972,22,23,36.31.4.51.121,5,36.31.4.51,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.025041798333333,395,23,15,36.31.4.3.128,5,36.31.4.3,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.9894596896551724,716,14,15,36.31.4.3.130,5,36.31.4.3,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.168635737288136,463,16,7,36.31.4.24.136,5,36.31.4.24,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.107633965517241,461,10,17,36.31.4.9.143,5,36.31.4.9,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.1332682413793105,399,8,23,36.31.4.51.144,5,36.31.4.51,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.9204746206896552,677,22,4,36.0.28.77.58,5,36.0.28.77,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,0.949287118644068,192,17,4,36.0.28.77.113,5,36.0.28.77,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.103873133333333,625,13,4,36.0.28.77.119,5,36.0.28.77,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,0.949287118644068,676,15,4,36.0.28.77.145,5,36.0.28.77,4,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,8.87308421362922,435,15,2,36.31.4.3,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,1,21.2,25.120657517059527,477,14,2,36.31.4.5,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,7.694331868831001,420,3,2,36.31.4.6,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,6.0119579765842825,315,17,2,36.31.4.9,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,5.419864273542817,509,19,10,36.17.19.12,4,36.17.19,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.161343711864407,888,18,1,36.0.13.18,4,36.0.13,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,6.5088360641725895,140,7,2,36.31.4.24,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,4.019764054889933,355,21,10,36.31.22.27,4,36.31.22,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.858445338983051,203,6,10,36.17.19.30,4,36.17.19,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,4.240090843615844,418,10,2,36.31.4.32,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.8758680508474577,500,12,16,36.17.8.33,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,0.949287118644068,807,17,16,36.140.20.34,4,36.140.20,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.9204746206896552,340,22,1,36.0.13.42,4,36.0.13,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.030468433333333,1060,21,19,36.31.38.44,4,36.31.38,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.030468433333333,356,21,4,36.17.23.45,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.022580534482759,450,2,16,36.81.35.47,4,36.81.35,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.9204746206896552,424,11,16,36.17.8.48,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,21.294288073488598,419,23,2,36.31.4.51,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.9894596896551724,297,14,10,36.17.19.54,4,36.17.19,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,3.9317691180683276,554,9,2,36.31.4.56,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.030468433333333,703,4,2,36.31.4.57,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,0.949287118644068,608,17,20,36.109.25.59,4,36.109.25,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.107633965517241,769,10,16,36.17.8.60,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.103873133333333,680,13,19,36.31.38.63,4,36.31.38,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.168635737288136,347,16,2,36.31.4.65,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.030468433333333,399,21,2,36.31.4.67,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.025041798333333,445,23,16,36.17.8.75,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.107633965517241,399,10,11,36.81.64.76,4,36.81.64,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.1332682413793105,187,8,10,36.31.22.85,4,36.31.22,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.107633965517241,826,7,4,36.17.23.91,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.161343711864407,633,18,11,36.31.52.94,4,36.31.52,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.8758680508474577,325,12,3,36.31.39.95,4,36.31.39,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,3.9421224847740364,273,22,10,36.17.19.96,4,36.17.19,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,0.949287118644068,212,15,16,36.17.8.100,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.103873133333333,248,13,2,36.31.4.101,4,36.31.4,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,0.949287118644068,184,15,10,36.17.19.104,4,36.17.19,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.8297909516666668,937,3,10,36.17.19.106,4,36.17.19,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.022580534482759,570,9,4,36.17.23.114,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.8297909516666668,720,3,18,36.81.107.116,4,36.81.107,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.107633965517241,841,7,16,36.17.8.124,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.022580534482759,834,2,4,36.17.23.126,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.022580534482759,810,9,16,36.17.8.131,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.022580534482759,592,2,4,36.17.23.132,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.1033781896551724,525,5,16,36.17.8.133,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.022580534482759,825,2,16,36.17.8.135,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.103873133333333,244,13,19,36.31.38.137,4,36.31.38,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.1033781896551724,572,5,16,36.81.35.138,4,36.81.35,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.103873133333333,666,13,16,36.81.35.139,4,36.81.35,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.103873133333333,774,13,16,36.17.8.142,4,36.17.8,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.1033781896551724,386,5,1,36.0.28.66,4,36.0.28,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,4.239779770453772,515,7,1,36.0.13.21,4,36.0.13,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,3.97893344310257,733,13,3,36.0.68.80,4,36.0.68,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,0.949287118644068,685,15,12,36.0.1.53,4,36.0.1,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,1.858445338983051,241,6,12,36.0.1.79,4,36.0.1,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.107633965517241,751,7,1,36.0.13.149,4,36.0.13,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,0.949287118644068,441,15,7,36.83.26.41,4,36.83.26,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,0.949287118644068,784,17,7,36.83.26.74,4,36.83.26,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.858445338983051,279,6,7,36.83.26.92,4,36.83.26,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.030468433333333,908,4,16,36.140.20.55,4,36.140.20,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.1332682413793105,1061,8,16,36.140.20.86,4,36.140.20,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.9204746206896552,811,22,16,36.140.20.108,4,36.140.20,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.025041798333333,479,23,16,36.140.20.110,4,36.140.20,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,2.022580534482759,155,2,4,36.17.23.70,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.2385345241379313,686,1,4,36.17.23.97,4,36.17.23,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.161343711864407,559,18,11,36.81.64.87,4,36.81.64,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,7.937308296271146,495,4,1,36.0.28.77,4,36.0.28,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,0.949287118644068,127,17,1,36.0.28.115,4,36.0.28,3,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,1,74.0,89.05494086905519,697,2,9,36.31.4,3,36.31,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,20.359732056976483,707,16,19,36.17.8,3,36.17,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,18.06535166459717,718,10,19,36.17.19,3,36.17,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,8.257252999777528,598,10,9,36.31.22,3,36.31,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,7.390317201765482,314,16,11,36.81.35,3,36.81,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,3.705066415944324,639,3,9,36.31.39,3,36.31,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,4.077424525794901,875,11,9,36.31.52,3,36.31,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,2.030468433333333,605,4,18,36.127.73,3,36.127,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,1.9894596896551724,786,14,13,36.102.90,3,36.102,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.103873133333333,645,13,9,36.31.122,3,36.31,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.9204746206896552,413,22,13,36.102.148,3,36.102,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,1.858445338983051,788,6,5,36.0.141,3,36.0,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,12.629554903890597,1053,1,5,36.0.13,3,36.0,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,5.802711256449003,1018,3,5,36.0.68,3,36.0,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,4.6820438369375905,180,12,5,36.0.1,3,36.0,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,5.8605753798183375,777,7,22,36.83.26,3,36.83,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,7.987680997186562,525,19,9,36.31.38,3,36.31,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,11.212512444212726,623,16,19,36.140.20,3,36.140,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,16.460112929814937,257,4,19,36.17.23,3,36.17,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,2.775777435514939,302,20,14,36.109.25,3,36.109,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,6.185465600088532,851,11,11,36.81.64,3,36.81,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,3.9875526681905296,469,18,11,36.81.107,3,36.81,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,0.949287118644068,303,17,11,36.81.88,3,36.81,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,12.180043412856966,859,1,5,36.0.28,3,36.0,2,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,1,40.0,100.05136953833279,596,9,20,36.31,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,6.001698822115333,203,13,20,36.102,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,21.2,4.188105872010976,164,18,20,36.127,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,37.812398572406074,778,5,20,36.0,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,74.0,7.741395626336969,394,22,20,36.83,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,0,40.0,12.866987722330538,446,19,20,36.140,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
2011-10-28 11:00:00,1,40.0,54.98818669782867,529,19,20,36.17,2,36,1,barabasi,5,6,172.94206327995593,721.9428626717182
