0;1;875
0;2;809
0;3;237
1;2;199
1;3;643
2;3;571
4;2;455
4;0;553
4;3;383
5;0;289
5;1;853
5;4;338
6;1;916
6;4;665
6;0;124
7;0;336
7;6;383
7;1;539
8;6;250
8;0;143
8;1;759
9;4;369
9;1;296
9;0;776
10;3;596
10;4;473
10;9;109
11;10;353
11;7;315
11;2;332
12;0;994
12;7;659
12;4;802
13;4;195
13;0;571
13;10;303
14;4;482
14;6;826
14;7;443
15;3;445
15;1;208
15;8;564
16;10;394
16;15;185
16;5;842
17;2;930
17;10;953
17;0;275
18;10;508
18;0;910
18;5;674
19;4;189
19;12;766
19;1;608
20;0;536
20;2;378
20;1;540
21;3;459
21;0;696
21;6;754
22;5;713
22;16;134
22;4;604
23;15;216
23;21;319
23;19;407
24;7;520
24;19;755
24;5;825
25;16;262
25;18;852
25;12;489
26;10;393
26;1;247
26;0;755
27;2;394
27;14;355
27;12;72
28;17;511
28;9;622
28;18;867
29;3;721
29;2;443
29;10;443
30;8;351
30;5;560
30;13;595
31;30;766
31;6;785
31;5;479
32;4;202
32;0;745
32;21;401
33;10;403
33;2;396
33;11;284
34;3;249
34;22;486
34;11;559
35;10;804
35;15;553
35;16;566
36;20;555
36;30;65
36;31;702
37;12;118
37;4;890
37;8;934
38;5;173
38;17;378
38;13;275
39;2;361
39;9;449
39;32;707
40;27;680
40;2;714
40;31;891
41;24;95
41;7;587
41;5;912
42;38;120
42;32;488
42;25;406
43;4;72
43;16;652
43;28;535
44;10;399
44;4;562
44;11;416
45;4;245
45;35;519
45;39;580
46;7;422
46;15;288
46;28;561
47;9;757
47;0;338
47;7;292
48;15;169
48;3;365
48;43;298
49;21;513
49;0;184
49;15;490
50;0;285
50;44;371
50;4;616
51;10;971
51;17;836
51;26;656
52;36;437
52;0;658
52;13;388
53;18;435
53;48;154
53;13;175
54;0;635
54;10;931
54;5;878
55;28;536
55;9;345
55;12;782
56;16;876
56;38;353
56;1;950
57;52;678
57;48;652
57;38;426
58;0;830
58;40;746
58;4;456
59;48;244
59;44;481
59;8;630
60;15;806
60;28;468
60;3;371
61;44;794
61;31;268
61;29;43
62;10;635
62;12;645
62;13;519
63;61;762
63;33;629
63;24;857
64;3;239
64;57;238
64;7;359
65;12;501
65;29;823
65;6;522
66;10;892
66;40;419
66;14;802
67;47;257
67;11;518
67;0;516
68;2;393
68;48;413
68;0;791
69;59;947
69;23;429
69;5;903
70;67;591
70;53;56
70;2;114
71;7;351
71;27;478
71;10;495
72;43;351
72;14;673
72;0;307
73;0;638
73;15;438
73;55;109
74;51;1005
74;45;380
74;41;1004
75;3;194
75;2;754
75;28;267
76;30;428
76;1;337
76;27;434
77;22;428
77;0;410
77;42;145
78;38;417
78;4;516
78;1;451
79;14;127
79;66;913
79;0;896
80;48;220
80;5;346
80;15;336
81;13;542
81;79;877
81;8;113
82;11;350
82;5;155
82;32;545
83;0;579
83;1;680
83;51;217
84;3;390
84;27;1222
84;2;931
85;59;845
85;78;343
85;33;1002
86;1;214
86;48;502
86;14;358
87;24;460
87;40;574
87;47;253
88;41;1262
88;57;958
88;10;463
89;76;288
89;38;353
89;14;254
90;0;372
90;50;581
90;72;100
91;43;971
91;76;531
91;16;648
92;91;962
92;57;795
92;2;148
93;10;547
93;12;591
93;0;426
94;35;863
94;14;402
94;37;823
95;7;434
95;38;560
95;15;133
96;30;449
96;16;110
96;55;683
97;60;827
97;66;955
97;43;264
98;17;634
98;7;529
98;67;751
99;38;678
99;6;387
99;13;747
