0;1;590
0;2;846
1;2;258
3;1;571
3;0;835
4;3;461
4;0;540
5;3;634
5;4;347
6;4;392
6;3;851
7;5;203
7;4;164
8;0;88
8;6;521
9;6;339
9;4;381
10;9;303
10;0;502
11;9;426
11;5;711
12;5;821
12;6;498
13;2;515
13;6;80
14;3;734
14;13;549
15;0;374
15;13;170
16;4;83
16;13;538
17;9;306
17;13;621
18;9;413
18;3;531
19;8;655
19;17;521
20;8;387
20;12;648
21;13;633
21;5;757
22;21;272
22;7;500
23;19;13
23;17;510
24;11;593
24;13;633
25;18;424
25;13;345
26;2;554
26;8;696
27;22;269
27;14;382
28;25;423
28;6;677
29;8;408
29;13;264
30;17;842
30;23;747
31;3;447
31;20;191
32;6;384
32;5;151
33;11;512
33;8;390
34;9;634
34;14;838
35;10;454
35;1;441
36;18;602
36;12;330
37;0;730
37;18;520
38;17;760
38;11;846
39;34;798
39;23;671
40;4;393
40;8;861
41;36;842
41;20;396
42;27;740
42;8;167
43;22;376
43;15;245
44;3;864
44;38;210
45;5;338
45;39;301
46;17;647
46;12;817
47;9;25
47;39;742
48;34;603
48;17;724
49;5;566
49;22;228
50;29;492
50;5;487
51;12;921
51;17;701
52;49;329
52;11;258
53;11;267
53;17;232
54;18;492
54;11;966
55;3;192
55;53;390
56;5;66
56;11;667
57;53;279
57;7;546
58;11;225
58;9;240
59;23;122
59;8;578
60;17;156
60;39;905
61;19;229
61;41;884
62;37;125
62;11;712
63;22;210
63;6;582
64;39;274
64;8;201
65;34;296
65;52;734
66;0;476
66;1;535
67;38;365
67;8;771
68;29;558
68;17;792
69;68;362
69;15;194
70;5;443
70;10;123
71;3;134
71;6;732
72;66;822
72;20;516
73;15;722
73;9;281
74;3;809
74;36;773
75;12;783
75;5;260
76;22;475
76;25;261
77;13;618
77;20;387
78;10;557
78;9;759
79;40;685
79;49;667
80;3;1055
80;68;621
81;11;665
81;63;523
82;13;296
82;10;489
83;13;609
83;7;662
84;12;389
84;61;178
85;27;322
85;80;700
86;3;939
86;64;912
87;53;317
87;39;720
88;29;535
88;45;17
89;25;662
89;10;258
90;17;866
90;4;493
91;27;161
91;64;379
92;17;597
92;25;425
93;20;369
93;16;256
94;37;410
94;84;336
95;12;594
95;93;416
96;15;668
96;49;737
97;3;867
97;29;339
98;66;554
98;95;257
99;15;387
99;8;823
100;61;878
100;92;376
101;8;496
101;73;681
102;12;919
102;27;635
103;42;1223
103;49;444
104;9;598
104;53;390
105;36;87
105;42;987
106;3;228
106;10;489
107;46;697
107;12;180
108;79;642
108;18;386
109;82;778
109;76;535
110;63;768
110;34;697
111;3;706
111;64;255
112;95;415
112;11;579
113;102;1008
113;6;327
114;11;685
114;38;559
115;42;793
115;84;72
116;104;663
116;79;721
117;72;538
117;5;396
118;30;355
118;25;134
119;65;195
119;17;652
120;76;137
120;31;439
121;12;841
121;120;179
122;17;891
122;65;144
123;11;369
123;100;635
124;6;691
124;65;757
125;6;314
125;63;888
126;87;779
126;71;57
127;3;441
127;67;449
128;69;285
128;17;885
129;5;524
129;6;104
130;106;1046
130;5;563
131;18;562
131;52;293
132;17;257
132;9;52
133;101;362
133;11;198
134;31;301
134;33;238
135;6;719
135;82;826
136;3;921
136;65;62
137;64;303
137;27;154
138;5;451
138;4;272
139;10;548
139;20;403
140;10;163
140;3;621
141;126;578
141;22;185
142;8;830
142;93;1016
143;14;371
143;59;136
144;11;750
144;8;289
145;15;420
145;76;336
146;85;717
146;3;549
147;41;421
147;107;690
148;68;794
148;97;820
149;133;472
149;27;156
150;17;609
150;69;544
151;110;688
151;13;487
152;64;291
152;12;837
153;84;306
153;13;279
154;13;617
154;0;941
155;15;446
155;30;173
156;13;653
156;18;476
157;3;650
157;17;834
158;45;754
158;9;220
159;6;319
159;35;751
160;8;797
160;42;920
161;3;414
161;133;139
162;8;737
162;12;291
163;4;440
163;51;443
164;110;352
164;138;769
165;9;689
165;8;398
166;6;777
166;146;459
167;6;46
167;154;598
168;13;582
168;62;579
169;78;656
169;17;799
170;168;845
170;27;460
171;9;744
171;89;320
172;149;897
172;59;747
173;12;744
173;17;505
174;56;613
174;10;334
175;29;354
175;9;552
176;68;851
176;13;213
177;76;412
177;112;508
178;12;757
178;6;581
179;112;237
179;25;563
180;120;593
180;75;686
181;138;162
181;31;376
182;46;464
182;13;121
183;37;118
183;133;845
184;38;430
184;134;149
185;29;545
185;41;819
186;146;162
186;13;361
187;155;366
187;64;349
188;19;215
188;41;652
189;130;262
189;11;745
190;11;735
190;37;428
191;9;331
191;6;339
192;34;409
192;39;605
193;12;753
193;70;375
194;123;133
194;15;618
195;71;563
195;97;323
196;0;385
196;27;437
197;178;280
197;22;353
198;184;478
198;156;939
199;44;707
199;141;505
