datetime,overflow,cap,load,dist,origen_id,dest_id,origen_tag,len_origen_tag,dest_tag,len_dest_tag,modelo,criterion,degree,total_balance,abs_flux
2010-12-28 11:00:00,0,21.2,1.45809084,112,9,15,156.14.8.7.2.53.69.72,8,156.14.8.7.2.53.69,7,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,0.54673325,149,21,1,156.14.8.7.2.86.95.187,8,156.14.8.7.2.86.95,7,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.1212639333333332,214,5,21,156.14.8.32.0.20.35,7,156.14.8.32.0.20,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,2.4987905791671405,346,15,11,156.14.8.7.2.53.69,7,156.14.8.7.2.53,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.12203345,167,14,11,156.14.8.7.2.53.73,7,156.14.8.7.2.53,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,0.15670041666666634,590,1,12,156.14.4.1.27.81.84,7,156.14.4.1.27.81,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5475188333333334,30,18,18,156.14.4.5.88.37.90,7,156.14.4.5.88.37,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.4972936666666667,335,11,19,156.14.8.7.52.64.93,7,156.14.8.7.52.64,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,0.7033674866594001,251,1,6,156.14.8.7.2.86.95,7,156.14.8.7.2.86,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.4972936666666667,293,11,9,156.14.4.1.129.70.97,7,156.14.4.1.129.70,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.3390497666666668,206,19,1,156.14.8.7.3.56.116,7,156.14.8.7.3.56,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.3390497666666668,582,19,11,156.14.8.7.2.53.121,7,156.14.8.7.2.53,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.05689027,533,2,6,156.14.8.7.2.86.125,7,156.14.8.7.2.86,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.42034015,511,16,11,156.14.8.7.2.53.131,7,156.14.8.7.2.53,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.45809084,459,9,11,156.14.8.16.25.122.151,7,156.14.8.16.25.122,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.0415661333333337,98,15,19,156.14.4.1.49.104.154,7,156.14.4.1.49.104,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.4972936666666667,203,11,19,156.14.4.1.129.99.160,7,156.14.4.1.129.99,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.1046838666666667,389,12,5,156.14.4.5.48.59.164,7,156.14.4.5.48.59,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.4994811333333335,256,4,21,156.14.4.5.88.123.168,7,156.14.4.5.88.123,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.0409481,771,3,4,156.14.8.7.2.159.173,7,156.14.8.7.2.159,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.45809084,443,9,2,156.14.8.7.3.24.175,7,156.14.8.7.3.24,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.3390497666666668,182,19,4,156.14.8.7.2.159.188,7,156.14.8.7.2.159,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.5076644333333333,227,13,19,156.14.8.7.52.64.191,7,156.14.8.7.52.64,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,0.15670041666666634,639,1,15,156.14.8.7.3.133.198,7,156.14.8.7.3.133,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,-1.1886286666666666,499,17,19,156.14.4.1.49.104.199,7,156.14.4.1.49.104,6,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.1046838666666667,85,12,20,156.14.8.32.0.11,6,156.14.8.32.0,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.667018239415729,207,21,20,156.14.8.32.0.20,6,156.14.8.32.0,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,2.51358164365657,347,2,15,156.14.8.7.3.24,6,156.14.8.7.3,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,0.15670041666666634,229,1,8,156.14.8.7.2.36,6,156.14.8.7.2,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,3.0949309130223543,312,18,8,156.14.4.5.88.37,6,156.14.4.5.88,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.12203345,475,14,2,156.21.12.74.39.44,6,156.21.12.74.39,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,-1.1886286666666666,256,17,15,156.14.8.7.3.46,6,156.14.8.7.3,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,7.8739909907763925,221,11,8,156.14.8.7.2.53,6,156.14.8.7.2,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5581009,203,10,18,156.21.12.142.42.54,6,156.21.12.142.42,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.4994811333333335,265,4,18,156.14.8.7.52.55,6,156.14.8.7.52,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.4944062151421296,229,1,15,156.14.8.7.3.56,6,156.14.8.7.3,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.1212639333333332,62,5,15,156.14.8.7.3.58,6,156.14.8.7.3,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,2.2242205549469536,93,5,6,156.14.4.5.48.59,6,156.14.4.5.48,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.2777941166666666,374,6,20,156.14.8.32.0.60,6,156.14.8.32.0,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5475188333333334,176,18,12,156.21.12.28.40.61,6,156.21.12.28.40,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,-0.7249205357142857,60,23,18,156.14.8.7.15.63,6,156.14.8.7.15,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,4.341741282425623,474,19,18,156.14.8.7.52.64,6,156.14.8.7.52,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5475188333333334,388,18,18,156.14.8.7.52.66,6,156.14.8.7.52,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,2.9529944404738346,179,9,3,156.14.4.1.129.70,6,156.14.4.1.129,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.05689027,175,2,18,156.21.12.142.42.79,6,156.21.12.142.42,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.05689027,84,2,12,156.21.12.28.40.80,6,156.21.12.28.40,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.2613627564140217,556,12,11,156.14.4.1.27.81,6,156.14.4.1.27,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,3.0372915551438626,137,6,8,156.14.8.7.2.86,6,156.14.8.7.2,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.5076644333333333,231,13,17,156.14.4.6.85.91,6,156.14.4.6.85,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,-1.1886286666666666,152,17,12,156.14.4.5.75.96,6,156.14.4.5.75,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,2.8356671953171926,214,19,3,156.14.4.1.129.99,6,156.14.4.1.129,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.2777941166666666,135,6,11,156.14.4.1.27.101,6,156.14.4.1.27,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.42034015,95,16,15,156.21.102.89.100.103,6,156.21.102.89.100,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.1908845757888438,505,19,16,156.14.4.1.49.104,6,156.14.4.1.49,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.63794955,366,22,17,156.14.4.6.13.109,6,156.14.4.6.13,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.5076644333333333,284,13,6,156.14.4.5.48.114,6,156.14.4.5.48,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.0409481,468,3,8,156.14.4.5.88.115,6,156.14.4.5.88,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.0415661333333337,132,15,20,156.14.8.7.71.117,6,156.14.8.7.71,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.05689027,303,2,17,156.14.4.6.13.119,6,156.14.4.6.13,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,2.953934495263429,416,11,2,156.14.8.16.25.122,6,156.14.8.16.25,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,2.0441200282739143,340,21,8,156.14.4.5.88.123,6,156.14.4.5.88,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.63794955,470,22,13,156.14.4.5.33.124,6,156.14.4.5.33,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.4972936666666667,310,11,18,156.14.8.7.52.126,6,156.14.8.7.52,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.12203345,20,14,2,156.14.8.16.25.128,6,156.14.8.16.25,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.5475188333333334,362,18,8,156.14.4.5.88.130,6,156.14.4.5.88,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,0.6046071833333337,166,20,10,156.14.4.5.17.132,6,156.14.4.5.17,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.1982584197288317,262,15,15,156.14.8.7.3.133,6,156.14.8.7.3,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,0.15670041666666634,50,1,2,156.14.145.178.177.134,6,156.14.145.178.177,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.3390497666666668,107,19,18,156.14.8.108.50.135,6,156.14.8.108.50,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.0409481,182,3,20,156.14.8.32.0.136,6,156.14.8.32.0,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.42034015,108,16,10,156.14.118.45.111.137,6,156.14.118.45.111,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.1212639333333332,562,5,6,156.14.4.5.48.138,6,156.14.4.5.48,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.2777941166666666,537,6,8,156.14.4.5.88.143,6,156.14.4.5.88,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.45809084,227,9,12,156.14.8.16.30.150,6,156.14.8.16.30,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,-1.1886286666666666,261,17,19,156.14.8.7.9.153,6,156.14.8.7.9,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,0.54673325,205,21,10,156.14.4.1.67.157,6,156.14.4.1.67,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.1046838666666667,254,12,17,156.14.8.23.43.158,6,156.14.8.23.43,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,3.878877016954504,413,4,8,156.14.8.7.2.159,6,156.14.8.7.2,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.5498133833333334,135,7,8,156.14.8.7.2.162,6,156.14.8.7.2,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.0409481,310,3,10,156.14.4.22.51.163,6,156.14.4.22.51,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.12203345,333,14,19,156.14.8.7.9.166,6,156.14.8.7.9,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.42034015,322,16,13,156.14.4.5.33.167,6,156.14.4.5.33,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,-0.7249205357142857,198,23,18,156.21.12.142.42.169,6,156.21.12.142.42,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,0.54673325,314,21,19,156.21.12.94.82.170,6,156.21.12.94.82,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5498133833333334,64,7,8,156.14.4.5.88.171,6,156.14.4.5.88,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,0.15670041666666634,237,1,20,156.14.8.7.71.181,6,156.14.8.7.71,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,-0.7249205357142857,143,23,6,156.14.4.5.48.184,6,156.14.4.5.48,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5076644333333333,619,13,18,156.21.12.142.42.189,6,156.21.12.142.42,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.05689027,308,2,17,156.14.4.6.13.190,6,156.14.4.6.13,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,1.4994811333333335,539,4,14,156.14.8.108.165.192,6,156.14.8.108.165,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.5581009,299,10,15,156.21.102.89.100.193,6,156.21.102.89.100,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.4994811333333335,243,4,18,156.14.8.7.52.195,6,156.14.8.7.52,5,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,5.69248610797719,131,20,13,156.14.8.32.0,5,156.14.8.32,4,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,17.796502784337147,205,8,7,156.14.8.7.2,5,156.14.8.7,4,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,6.1713574288575845,530,15,7,156.14.8.7.3,5,156.14.8.7,4,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,21.2,1.2716405392780692,91,19,7,156.14.8.7.9,5,156.14.8.7,4,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,40.0,1.0409481,250,3,7,156.14.4.5.10,5,156.14.4.5,4,waxman,1,4,76.87452469337686,749.9040637100721
2010-12-28 11:00:00,0,74.0,2.5606282453483598,434,17,22,156.14.4.6.13,5,156.14.4.6,4,waxman,1,4,76.87452469337686,749.9040637100721
